date,temp_avg,dewpoint,pressure,wind_direction,wind_speed,precipitation_1h,precipitation_6h
2018-01-01,6.820833333333334,3.2916666666666665,9992.916666666666,240.41666666666666,5.754166666666666,0,0
2018-01-02,7.574999999999999,5.6000000000000005,10051.916666666666,215.41666666666666,5.3625,0,40
2018-01-03,8.954166666666667,3.408333333333333,9963.083333333334,260.4166666666667,10.458333333333334,0,69
2018-01-04,8.3,5.220833333333333,9947.0,226.66666666666666,6.8875,0,40
2018-01-05,6.174999999999998,3.295833333333334,9947.125,217.5,4.779166666666667,0,22
2018-01-06,3.3250000000000006,1.5458333333333332,10097.625,42.916666666666664,3.225,0,0
2018-01-07,3.3916666666666675,-1.2249999999999999,10250.75,45.416666666666664,5.654166666666666,0,-1
2018-01-08,4.283333333333332,1.8416666666666668,10212.833333333334,73.33333333333333,4.504166666666666,0,0
2018-01-09,5.2749999999999995,4.266666666666667,10077.583333333334,123.33333333333333,3.029166666666667,0,-1
2018-01-10,7.608333333333334,6.112500000000001,10047.666666666666,223.33333333333334,3.1666666666666665,0,-1
2018-01-11,5.8999999999999995,4.883333333333334,10179.791666666666,330.0,2.120833333333333,0,2
2018-01-12,6.620833333333334,5.2124999999999995,10256.75,152.08333333333334,2.5791666666666666,0,0
2018-01-13,5.9125000000000005,2.9250000000000003,10201.166666666666,128.33333333333334,4.991666666666666,0,0
2018-01-14,5.091666666666668,0.7916666666666665,10180.791666666666,132.5,2.495833333333333,0,0
2018-01-15,8.1,6.029166666666668,9989.666666666666,223.75,6.958333333333333,0,30
2018-01-16,5.454166666666668,1.2458333333333336,9951.875,253.75,8.2375,0,0
2018-01-17,4.5857142857142845,-0.3761904761904763,10040.681818181818,253.33333333333334,7.9750000000000005,0,0
2018-01-18,7.654166666666668,2.5250000000000012,10001.958333333334,262.9166666666667,8.870833333333334,0,2
2018-01-19,3.1142857142857148,0.12380952380952379,10090.047619047618,240.41666666666666,4.958333333333333,0,0
2018-01-20,3.475,2.5083333333333333,10036.041666666666,141.25,2.5458333333333334,0,30
2018-01-21,3.7833333333333328,3.241666666666667,10116.375,205.0,2.983333333333333,0,30
2018-01-22,8.954166666666667,5.7250000000000005,10119.047619047618,262.0833333333333,3.904166666666667,0,10
2018-01-23,10.616666666666665,8.441666666666666,10155.541666666666,209.16666666666666,5.8500000000000005,0,2
2018-01-24,9.954166666666667,8.137499999999998,10073.583333333334,216.25,8.383333333333335,0,4
2018-01-25,7.454166666666668,4.295833333333333,10079.583333333334,203.75,4.929166666666666,0,0
2018-01-26,5.358333333333333,3.1250000000000004,10189.166666666666,284.5833333333333,1.7125000000000001,0,-1
2018-01-27,7.483333333333333,5.737499999999998,10262.166666666666,208.75,5.358333333333333,0,-1
2018-01-28,11.149999999999997,8.545833333333334,10302.708333333334,251.25,7.004166666666666,0,-1
2018-01-29,9.700000000000001,6.049999999999998,10278.75,266.25,6.829166666666667,0,0
2018-01-30,3.8857142857142852,2.1666666666666665,10268.952380952382,237.08333333333334,2.3666666666666667,0,0
2018-01-31,6.662500000000001,3.4041666666666672,10055.166666666666,247.5,7.233333333333333,0,32
2018-02-01,4.828571428571429,0.4095238095238095,10033.0,283.3333333333333,5.720833333333334,0,0
2018-02-02,5.4125000000000005,0.47500000000000003,10109.25,305.0,4.125,0,0
2018-02-03,3.7916666666666665,2.0,10080.625,181.25,1.9416666666666667,0,20
2018-02-04,3.4375000000000004,-0.1375,10240.75,31.666666666666668,4.1499999999999995,0,4
2018-02-05,2.6541666666666663,-1.1333333333333333,10262.666666666666,32.5,3.595833333333333,0,-1
2018-02-06,1.9041666666666668,-2.891666666666667,10182.791666666666,85.83333333333333,2.7083333333333335,0,0
2018-02-07,2.1333333333333333,-2.7416666666666667,10204.208333333334,321.25,2.504166666666667,0,-1
2018-02-08,3.1500000000000004,-0.4708333333333332,10179.083333333334,203.75,3.9875000000000003,0,-1
2018-02-09,4.883333333333334,1.1041666666666663,10105.958333333334,263.3333333333333,5.3374999999999995,0,10
2018-02-10,4.145833333333333,2.733333333333334,10113.208333333334,206.25,4.5874999999999995,0,-1
2018-02-11,5.120833333333335,0.4916666666666669,10040.208333333334,270.0,7.141666666666667,0,10
2018-02-12,3.0708333333333333,-1.6791666666666671,10142.75,233.75,4.408333333333333,0,-1
2018-02-13,4.241666666666667,2.25,10024.875,176.25,5.554166666666667,0,12
2018-02-14,3.4708333333333337,1.8333333333333333,10048.625,184.58333333333334,5.454166666666667,0,4
2018-02-15,7.400000000000001,3.183333333333333,10094.761904761905,240.0,5.420833333333333,0,39
2018-02-16,4.933333333333333,0.4625000000000001,10241.458333333334,209.58333333333334,2.7375000000000003,0,0
2018-02-17,5.829166666666667,1.7250000000000005,10224.291666666666,143.75,2.1166666666666667,0,0
2018-02-18,6.2749999999999995,3.8458333333333337,10218.652173913044,160.0,2.6833333333333336,0,0
2018-02-19,8.708333333333334,7.825,10172.0,260.4166666666667,2.858333333333333,0,10
2018-02-20,8.495833333333335,5.129166666666667,10204.782608695652,271.25,4.575,0,8
2018-02-21,4.966666666666667,1.3458333333333332,10268.625,47.5,2.7541666666666664,0,0
2018-02-22,3.4,-2.0208333333333335,10241.833333333334,66.66666666666667,3.8375,0,-1
2018-02-23,1.6708333333333334,-2.9291666666666667,10214.333333333334,60.416666666666664,4.1000000000000005,0,0
2018-02-24,2.2375000000000003,-3.7875,10218.458333333334,79.16666666666667,4.4624999999999995,0,0
2018-02-25,1.7958333333333336,-5.633333333333333,10277.791666666666,65.83333333333333,4.820833333333334,0,0
2018-02-26,-0.10833333333333332,-6.1291666666666655,10306.791666666666,51.666666666666664,5.008333333333333,0,-1
2018-02-27,-2.0250000000000004,-5.987499999999998,10243.708333333334,66.66666666666667,2.9125,0,-2
2018-02-28,-3.816666666666666,-6.804166666666667,10163.083333333334,55.0,4.5625,0,-1
2018-03-01,-2.4625000000000004,-5.9624999999999995,10012.166666666666,67.91666666666667,7.445833333333333,0,-2
2018-03-02,-0.8583333333333334,-3.3208333333333333,9928.375,73.33333333333333,7.120833333333334,0,-2
2018-03-03,2.425,1.4208333333333336,9920.916666666666,75.83333333333333,4.75,0,39
2018-03-04,6.224999999999999,4.837500000000001,9897.541666666666,133.33333333333334,3.7375000000000003,0,7
