date,temp_avg,dewpoint,pressure,wind_direction,wind_speed,precipitation_1h,precipitation_6h
2018-01-01,6.916666666666667,4.470833333333333,9975.208333333334,222.91666666666666,7.666666666666667,4,40
2018-01-02,6.454166666666667,4.679166666666666,10050.125,230.83333333333334,6.625,25,9
2018-01-03,8.608333333333333,4.895833333333333,9893.916666666666,248.75,13.583333333333334,87,33
2018-01-04,8.170833333333333,5.308333333333334,9927.125,231.25,8.791666666666666,4,-1
2018-01-05,6.1375,4.220833333333333,9949.125,213.33333333333334,5.708333333333333,31,0
2018-01-06,4.695833333333334,2.908333333333333,10087.875,118.26086956521739,3.625,0,0
2018-01-07,1.6791666666666665,-1.7750000000000001,10266.625,54.583333333333336,8.333333333333334,0,0
2018-01-08,0.8125,-2.8625000000000003,10242.5,76.25,6.791666666666667,0,0
2018-01-09,2.6083333333333334,0.8208333333333333,10107.708333333334,116.25,4.458333333333333,0,0
2018-01-10,6.695833333333333,6.058333333333334,10075.833333333334,152.91666666666666,3.75,4,2
2018-01-11,6.1125,5.641666666666667,10174.666666666666,184.58333333333334,2.0416666666666665,0,0
2018-01-12,5.075,4.229166666666667,10263.375,89.16666666666667,2.125,0,0
2018-01-13,4.383333333333334,2.9375,10245.458333333334,108.33333333333333,3.9166666666666665,0,0
2018-01-14,2.841666666666667,0.43333333333333335,10200.041666666666,104.16666666666667,4.583333333333333,0,0
2018-01-15,5.054166666666666,3.7458333333333336,10007.166666666666,196.25,8.541666666666666,79,30
2018-01-16,5.616666666666667,1.7416666666666665,9908.458333333334,260.0,9.166666666666666,24,40
2018-01-17,4.758333333333334,0.32083333333333336,9984.625,270.4166666666667,10.5,3,14
2018-01-18,4.908333333333333,2.5458333333333334,9971.904761904761,247.5,9.791666666666666,88,1
2018-01-19,3.904166666666667,1.25,10058.541666666666,251.66666666666666,5.208333333333333,62,41
2018-01-20,2.1750000000000003,1.0,10031.583333333334,203.33333333333334,3.4782608695652173,22,50
2018-01-21,3.3000000000000003,0.8416666666666667,10120.958333333334,240.41666666666666,4.0,16,20
2018-01-22,6.004166666666666,4.508333333333334,10089.125,254.16666666666666,5.583333333333333,8,19
2018-01-23,7.6625000000000005,6.3374999999999995,10172.25,209.16666666666666,6.916666666666667,10,0
2018-01-24,10.887500000000001,9.279166666666667,10100.083333333334,215.83333333333334,9.5,50,7
2018-01-25,7.245833333333334,5.575,10101.791666666666,200.83333333333334,5.583333333333333,0,50
2018-01-26,5.020833333333333,4.470833333333333,10182.791666666666,212.08333333333334,2.625,8,0
2018-01-27,5.066666666666666,3.275,10268.666666666666,205.41666666666666,6.708333333333333,5,-1
