date,temperature,humidity,wind_speed_model,wind_direction_model,cloud_cover_low,cloud_cover_mid,cloud_cover_high,temp_avg,dewpoint,pressure,wind_direction_obs,wind_speed_obs,precipitation_1h,precipitation_6h
2019-09-18,12.808333333333332,66.41666666666667,6.804166666666667,43.16664028515622,0.041666666666666664,0.0,0.20833333333333334,13.920833333333333,5.358333333333334,10295.666666666666,95.41666666666669,1.9958333333333336,0,0
2019-09-19,14.341666666666667,71.70833333333333,4.720833333333333,143.21080089294927,0.041666666666666664,0.0,0.375,14.854166666666666,7.787500000000001,10308.458333333334,145.0,1.879166666666667,0,0
2019-09-20,14.4375,69.70833333333333,13.0625,85.45665514376229,0.041666666666666664,0.0,0.7083333333333334,15.625,8.466666666666667,10250.541666666666,74.58333333333333,4.0666666666666655,0,0
2019-09-21,17.329166666666666,56.041666666666664,13.875,99.70611550866586,0.16666666666666666,0.125,25.041666666666668,18.35,8.545833333333336,10121.791666666666,86.66666666666667,3.991666666666666,0,0
2019-09-22,17.558333333333334,80.16666666666667,12.495833333333332,165.79106759905503,17.708333333333332,42.208333333333336,64.04166666666667,17.816666666666666,14.329166666666664,10043.5,159.58333333333334,3.366666666666666,0,10
2019-09-23,15.445833333333333,82.91666666666667,16.233333333333334,200.20864235256357,32.791666666666664,39.125,29.666666666666668,15.866666666666667,13.0125,10096.833333333334,191.66666666666663,4.858333333333333,0,-1
2019-09-24,16.683333333333334,86.54166666666667,17.783333333333335,200.28885644388185,58.833333333333336,55.75,67.66666666666667,16.812499999999996,15.229166666666666,10017.041666666666,191.25,5.029166666666666,0,134
2019-09-25,16.0,85.83333333333333,16.724999999999998,227.3324643740567,39.708333333333336,54.166666666666664,42.75,17.166666666666668,14.1375,10004.625,218.75,5.416666666666667,0,12
2019-09-26,16.616666666666667,80.33333333333333,19.849999999999998,222.5024301611039,35.333333333333336,62.0,28.583333333333332,16.762500000000003,13.795833333333334,10029.041666666666,206.66666666666663,5.058333333333335,0,19
2019-09-27,14.700000000000001,81.08333333333333,20.9375,227.00014885288084,12.25,28.625,13.166666666666666,15.266666666666667,11.870833333333332,10040.541666666666,214.58333333333331,6.474999999999999,0,10
2019-09-28,14.908333333333333,78.0,20.904166666666665,229.91650403009677,24.125,52.166666666666664,29.083333333333332,15.462500000000004,11.29166666666667,10080.25,209.16666666666663,6.333333333333332,0,-1
2019-09-29,16.070833333333333,84.16666666666667,25.491666666666664,237.74883708953507,66.0,52.083333333333336,23.208333333333332,16.045833333333334,14.045833333333333,9980.041666666666,234.16666666666663,6.479166666666667,0,29
2019-09-30,13.670833333333334,86.625,12.887500000000001,226.5417826167762,39.791666666666664,67.91666666666667,55.25,14.229166666666664,12.041666666666666,10086.125,209.58333333333331,3.6666666666666674,0,9
2019-10-01,15.233333333333334,88.5,15.970833333333333,202.3343157724989,45.583333333333336,45.208333333333336,50.75,15.5875,13.3,10001.708333333334,110.83333333333331,2.0375000000000005,0,70
2019-10-02,9.770833333333334,71.79166666666667,13.779166666666667,305.9193555542004,13.75,5.416666666666667,0.08333333333333333,10.082608695652173,4.517391304347826,10176.08695652174,153.04347826086956,1.556521739130435,0,40
2019-10-03,9.387500000000001,82.625,9.904166666666667,193.53941361724077,38.833333333333336,55.833333333333336,69.41666666666667,9.583333333333334,6.333333333333333,10164.083333333334,168.75,3.1750000000000003,0,0
2019-10-04,12.679166666666667,87.41666666666667,14.987499999999999,259.41810090138284,20.666666666666668,40.125,27.666666666666668,13.329166666666667,11.233333333333336,10055.25,260.0,4.508333333333332,0,9
2019-10-05,12.458333333333334,86.91666666666667,8.0875,123.62710345537774,84.0,31.416666666666668,49.625,13.433333333333332,10.416666666666666,10138.625,106.25,2.350000000000001,0,0
2019-10-06,13.579166666666666,79.83333333333333,18.041666666666668,249.54030851332743,43.291666666666664,40.333333333333336,19.583333333333332,14.208333333333334,10.483333333333333,10111.208333333334,252.5,4.679166666666666,0,32
2019-10-07,12.604166666666666,89.25,11.358333333333334,197.4584449359356,43.25,59.875,48.833333333333336,13.18333333333333,11.5375,10141.583333333334,173.33333333333334,3.416666666666666,0,2
2019-10-08,13.345833333333333,83.5,17.925,241.83402616881784,11.583333333333334,33.041666666666664,17.291666666666668,13.72083333333333,10.595833333333331,10070.208333333334,234.16666666666663,6.008333333333333,0,6
2019-10-09,11.645833333333334,72.66666666666667,18.295833333333334,243.83364887382444,9.5,44.416666666666664,68.75,12.15,7.695833333333332,10053.166666666666,241.66666666666663,6.108333333333333,0,-1
2019-10-10,12.454166666666666,77.625,20.158333333333335,239.290093558437,27.791666666666668,22.416666666666668,34.333333333333336,13.258333333333336,9.375,10110.458333333334,232.08333333333331,6.3125,0,-1
2019-10-11,15.033333333333333,88.54166666666667,24.704166666666666,227.6647798952326,42.416666666666664,93.08333333333333,69.79166666666667,15.3375,13.2875,10065.166666666666,205.0,6.474999999999999,0,7
2019-10-12,11.549999999999999,91.95833333333333,7.383333333333333,188.8354301192167,11.583333333333334,99.75,81.25,11.5875,10.795833333333334,10080.875,187.5,3.016666666666667,0,80
2019-10-13,12.891666666666666,87.79166666666667,16.7625,172.7525048098945,33.833333333333336,61.125,83.45833333333333,13.537499999999996,11.391666666666667,10045.5,168.75,4.745833333333333,0,60
2019-10-14,12.295833333333334,93.95833333333333,12.770833333333334,121.62748075037115,41.375,62.791666666666664,89.875,12.7875,11.679166666666664,10055.125,109.58333333333331,3.5708333333333333,0,20
2019-10-15,11.9,88.54166666666667,8.941666666666666,220.91533706859153,56.041666666666664,12.75,43.75,12.83333333333333,10.233333333333327,10040.75,215.41666666666663,3.275,0,40
2019-10-16,12.533333333333333,83.08333333333333,13.016666666666667,219.62618202954718,43.333333333333336,44.458333333333336,32.416666666666664,13.091666666666669,9.566666666666665,10031.083333333334,214.16666666666663,4.262499999999999,0,6
2019-10-17,10.604166666666666,88.20833333333333,11.541666666666666,197.12612941475973,19.75,44.25,4.875,11.624999999999998,9.35,10053.541666666666,175.41666666666666,3.5916666666666663,0,10
2019-10-18,11.479166666666666,82.83333333333333,19.616666666666667,213.042896963494,25.458333333333332,33.791666666666664,67.95833333333333,11.795833333333333,8.741666666666665,9995.458333333334,204.16666666666663,5.620833333333334,0,-1
2019-10-19,10.758333333333333,82.5,12.791666666666666,232.0421774500321,15.416666666666666,20.291666666666668,33.416666666666664,11.295833333333334,7.954166666666667,10009.75,220.83333333333331,4.304166666666666,0,2
2019-10-20,8.495833333333334,86.0,10.85,121.58164412676068,34.041666666666664,19.583333333333332,51.541666666666664,9.045833333333334,6.75,10104.666666666666,180.83333333333331,2.183333333333334,0,0
2019-10-21,10.229166666666666,89.83333333333333,14.795833333333334,274.4582430235669,22.291666666666668,73.08333333333333,53.375,11.58333333333333,8.8125,10185.5,305.8333333333333,3.504166666666666,0,3
2019-10-22,8.75,87.25,6.029166666666666,244.54411653978664,44.958333333333336,3.0416666666666665,0.08333333333333333,10.566666666666668,6.616666666666668,10232.5,237.08333333333331,1.8458333333333337,0,0
2019-10-23,9.391666666666667,92.04166666666667,6.866666666666667,74.20949362534422,27.0,66.79166666666667,29.416666666666668,9.937500000000002,8.258333333333335,10135.083333333334,80.83333333333333,1.6625000000000003,0,0
2019-10-24,10.870833333333332,95.08333333333333,8.608333333333333,235.0444762965176,52.5,47.791666666666664,47.166666666666664,11.795833333333334,10.883333333333336,10055.625,230.41666666666663,2.7208333333333337,0,8
2019-10-25,12.450000000000001,87.75,21.1375,207.2502936547214,52.375,65.20833333333333,56.916666666666664,13.3375,11.2375,10112.416666666666,195.41666666666663,6.591666666666669,0,-1
2019-10-26,13.85,84.20833333333333,27.0625,241.74808249954822,82.25,78.5,58.333333333333336,13.604166666666666,11.079166666666666,10085.0,236.66666666666663,7.316666666666663,0,-2
2019-10-27,6.933333333333334,81.04166666666667,7.95,300.25280296035663,1.0,0.041666666666666664,63.25,7.3125,3.7875,10233.416666666666,285.0,2.275000000000001,0,2
2019-10-28,6.329166666666667,84.79166666666667,8.970833333333333,94.49792915092668,21.208333333333332,43.0,71.20833333333333,6.4125000000000005,3.8083333333333336,10249.458333333334,122.08333333333331,1.9833333333333336,0,0
2019-10-29,8.375,78.5,15.433333333333335,57.874466886164456,34.125,66.58333333333333,73.70833333333333,8.933333333333334,4.695833333333333,10250.75,53.75,3.599999999999999,0,0
2019-10-30,8.766666666666667,74.125,15.4375,79.45778702874257,2.375,33.833333333333336,63.333333333333336,9.125,4.500000000000001,10239.958333333334,64.58333333333333,4.1916666666666655,0,0
2019-10-31,8.254166666666666,85.66666666666667,12.370833333333332,91.74773173429872,30.166666666666668,55.041666666666664,77.58333333333333,8.608333333333333,5.6375,10188.166666666666,90.0,3.7999999999999994,0,0
2019-11-01,12.7125,93.29166666666667,14.049999999999999,174.16771056386764,82.125,70.91666666666667,75.33333333333333,13.125,12.179166666666667,9991.875,162.08333333333334,3.925,0,10
2019-11-02,11.441666666666668,83.125,26.929166666666664,218.78966364865616,43.75,63.208333333333336,55.875,11.891666666666667,9.083333333333336,9808.041666666666,212.91666666666663,7.654166666666666,0,32
2019-11-03,8.516666666666667,89.54166666666667,8.891666666666667,225.04063319353344,42.625,34.041666666666664,15.208333333333334,9.233333333333334,7.3625,9817.0,216.66666666666663,3.0500000000000003,0,1
2019-11-04,8.525,92.29166666666667,6.970833333333334,162.33613209441614,34.958333333333336,37.416666666666664,37.708333333333336,9.020833333333334,7.691666666666667,9841.0,131.25,2.1875000000000004,0,6
2019-11-05,8.700000000000001,92.875,13.4375,202.46036648742768,72.625,27.333333333333332,20.208333333333332,9.616666666666664,8.387500000000001,9970.041666666666,212.5,2.866666666666667,0,8
2019-11-06,6.4125000000000005,87.54166666666667,8.549999999999999,232.20833521062005,23.041666666666668,44.458333333333336,45.875,6.908333333333334,4.5625,10036.5,216.25,2.5291666666666672,0,-1
2019-11-07,6.891666666666667,86.29166666666667,13.016666666666666,210.37291363818437,44.25,37.5,41.375,7.752631578947369,5.48421052631579,9928.473684210529,205.7894736842105,4.957894736842105,0,2
2019-11-08,4.716666666666667,91.41666666666667,8.666666666666666,293.37730941878675,62.916666666666664,26.541666666666668,14.75,4.437500000000001,2.8125,10062.041666666666,254.16666666666663,1.8208333333333335,0,0
2019-11-09,4.5625,94.16666666666667,10.620833333333334,183.99966632831257,63.083333333333336,58.083333333333336,67.91666666666667,4.708333333333333,4.0,10060.291666666666,151.25,3.0083333333333333,0,2
2019-11-10,7.2,89.16666666666667,11.041666666666666,84.83213114706969,69.08333333333333,49.666666666666664,49.333333333333336,7.462500000000001,4.6625000000000005,10105.75,65.83333333333333,2.833333333333334,0,22
2019-11-11,6.716666666666666,79.875,18.120833333333334,236.9180482865954,25.208333333333332,55.166666666666664,21.791666666666668,7.1625000000000005,3.679166666666667,10024.083333333334,152.08333333333334,3.383333333333334,0,-1
2019-11-12,5.629166666666666,79.04166666666667,18.9375,261.08540808521354,33.416666666666664,36.583333333333336,21.833333333333332,6.166666666666667,3.270833333333334,9990.458333333334,120.41666666666669,2.804166666666667,0,0
2019-11-13,5.670833333333333,86.29166666666667,12.370833333333332,222.45659353749343,19.708333333333332,43.208333333333336,54.208333333333336,6.270833333333333,3.6166666666666663,9983.208333333334,207.91666666666663,3.866666666666668,0,-2
2019-11-14,4.883333333333334,91.29166666666667,8.754166666666666,133.25279441357554,69.5,47.333333333333336,64.54166666666667,5.800000000000001,3.695833333333333,9949.416666666666,142.5,2.866666666666667,0,50
2019-11-15,5.329166666666667,91.08333333333333,17.0,99.8722732692538,41.625,75.08333333333333,74.20833333333333,6.366666666666666,4.500000000000001,10030.375,157.08333333333334,3.95,0,1
2019-11-16,5.904166666666666,85.54166666666667,8.237499999999999,119.54191437609495,72.58333333333333,16.916666666666668,14.0,6.379166666666669,3.775,10060.833333333334,137.08333333333334,2.0916666666666672,0,9
2019-11-17,4.425,94.79166666666667,4.0874999999999995,200.58106491939859,78.20833333333333,56.875,27.125,4.991666666666666,3.2541666666666664,10111.666666666666,202.5,0.9666666666666668,0,0
2019-11-18,5.3625,86.70833333333333,12.383333333333333,305.87351893058997,24.166666666666668,6.0,1.0416666666666667,5.966666666666666,3.1875,10158.958333333334,313.75,2.600000000000001,0,0
2019-11-19,2.6125,93.75,5.5625,180.4587871544041,74.66666666666667,2.9166666666666665,77.16666666666667,2.491666666666667,1.2125,10168.208333333334,143.75,1.7375000000000005,0,0
2019-11-20,5.233333333333333,80.75,14.375,122.4181625076517,36.5,2.0416666666666665,90.41666666666667,4.762500000000001,1.4916666666666665,10120.916666666666,115.83333333333331,4.329166666666666,0,0
2019-11-21,4.941666666666666,87.95833333333333,15.895833333333334,87.29012008818093,99.58333333333333,30.458333333333332,51.041666666666664,4.624999999999999,3.129166666666667,10033.041666666666,82.91666666666667,4.208333333333332,0,0
2019-11-22,7.695833333333334,89.75,16.125,129.29365604922157,31.333333333333332,68.25,85.83333333333333,7.829166666666666,6.608333333333334,9953.416666666666,104.16666666666669,4.483333333333333,0,10
2019-11-23,8.4625,91.04166666666667,14.945833333333333,74.08344291041544,54.375,85.41666666666667,80.54166666666667,9.2875,8.049999999999999,9936.833333333334,73.75,3.2624999999999997,0,2
2019-11-24,8.987499999999999,94.58333333333333,7.995833333333334,158.87546701182598,95.54166666666667,38.25,12.333333333333334,9.4,8.5375,10030.25,170.83333333333334,2.670833333333334,0,12
2019-11-25,10.183333333333334,93.375,13.545833333333334,158.45720782138048,77.79166666666667,76.95833333333333,29.875,10.570833333333336,9.8875,10021.458333333334,143.33333333333334,3.954166666666665,0,4
2019-11-26,10.591666666666667,92.75,15.991666666666667,184.91639880052188,44.833333333333336,62.416666666666664,80.875,11.3125,10.258333333333333,9948.458333333334,166.25,4.112499999999999,0,8
2019-11-27,9.35,93.625,10.545833333333333,189.9985344433323,56.125,76.875,39.666666666666664,10.216666666666663,9.241666666666664,9840.291666666666,187.08333333333331,3.495833333333334,0,5
2019-11-28,7.920833333333333,90.08333333333333,13.424999999999999,250.78935650671266,51.333333333333336,70.41666666666667,46.375,8.674999999999999,6.8875,9955.875,233.75,4.083333333333331,0,10
2019-11-29,4.483333333333333,88.875,8.516666666666667,173.16503442238871,37.458333333333336,25.541666666666668,23.75,4.970833333333333,2.8458333333333337,10155.208333333334,172.08333333333334,1.7625000000000002,0,10
2019-11-30,2.8083333333333336,94.125,11.262500000000001,73.79123443489873,56.958333333333336,0.0,28.333333333333332,3.225,1.975,10215.166666666666,50.833333333333336,2.408333333333334,0,2
2019-12-01,4.170833333333333,86.875,16.333333333333332,66.62353241781213,23.833333333333332,4.291666666666667,36.166666666666664,4.133333333333333,2.141666666666667,10235.75,84.16666666666667,3.075,0,0
2019-12-02,1.6041666666666667,88.25,8.6625,313.7516886136388,0.0,1.0833333333333333,15.666666666666666,2.4916666666666667,0.0624999999999998,10311.166666666666,294.1666666666667,1.9791666666666672,0,2
2019-12-03,3.9,90.0,6.3999999999999995,230.74729283303645,6.666666666666667,58.333333333333336,2.7916666666666665,5.029166666666667,2.1875,10276.583333333334,214.16666666666663,2.445833333333334,0,0
2019-12-04,3.5708333333333333,90.54166666666667,6.395833333333333,204.5402032837526,62.041666666666664,0.0,2.5416666666666665,3.7416666666666663,2.075,10210.75,162.5,1.0625,0,0
2019-12-05,3.6208333333333336,92.75,13.612499999999999,237.50246523762885,50.25,28.416666666666668,65.04166666666667,4.720833333333334,3.3666666666666667,10187.75,229.16666666666663,3.887500000000001,0,2
2019-12-06,10.3375,88.70833333333333,23.8125,239.0838287521899,60.458333333333336,47.416666666666664,54.791666666666664,10.945833333333336,9.066666666666668,10064.375,234.58333333333331,7.154166666666664,0,29
2019-12-07,7.483333333333333,88.875,15.35,237.74883708953507,17.25,0.3333333333333333,35.625,9.466666666666669,6.15,10121.791666666666,234.58333333333331,5.304166666666667,0,0
2019-12-08,8.975,78.625,28.829166666666666,235.41689886335263,41.625,34.625,30.0,9.279166666666669,5.466666666666668,9995.458333333334,231.66666666666663,9.295833333333334,0,0
2019-12-09,6.125,76.16666666666667,19.679166666666667,291.71000223495605,20.666666666666668,18.375,12.25,7.445833333333333,2.2625,10092.708333333334,283.75,5.908333333333332,0,-2
2019-12-10,6.804166666666667,88.66666666666667,22.84166666666667,209.66817555017346,50.708333333333336,49.75,85.95833333333333,6.912499999999999,5.466666666666666,10142.583333333334,191.66666666666663,6.249999999999999,0,4
2019-12-11,4.841666666666667,86.91666666666667,13.775,233.95585648576906,5.958333333333333,25.25,29.0,5.341666666666668,3.229166666666666,10050.041666666666,215.83333333333331,4.412499999999999,0,30
2019-12-12,4.925,91.70833333333333,16.433333333333334,200.58106491939859,50.041666666666664,60.916666666666664,58.583333333333336,5.5875,4.55,9891.791666666666,185.41666666666663,4.95,0,10
2019-12-13,6.4624999999999995,78.08333333333333,22.454166666666666,260.2087826586634,48.5,63.541666666666664,23.916666666666668,7.141666666666667,3.266666666666667,9792.125,249.16666666666663,6.774999999999998,0,29
2019-12-14,5.845833333333334,76.66666666666667,22.695833333333336,246.83594772030995,24.375,43.916666666666664,2.7916666666666665,6.400000000000001,2.5,9895.333333333334,233.75,6.854166666666665,0,9
2019-12-15,7.0249999999999995,76.29166666666667,23.724999999999998,225.66515719022604,23.25,43.708333333333336,15.791666666666666,7.308333333333334,3.6,9951.125,218.75,7.208333333333332,0,100
2019-12-16,6.716666666666666,92.20833333333333,10.683333333333332,174.24792465518595,9.75,92.66666666666667,96.16666666666667,7.462500000000001,5.833333333333333,9998.125,156.25,3.108333333333334,0,80
2019-12-17,5.920833333333333,95.95833333333333,6.083333333333333,217.08224941916632,35.875,86.70833333333333,65.0,6.7250000000000005,6.008333333333333,10004.791666666666,202.08333333333331,2.1875000000000004,0,30
2019-12-18,6.041666666666667,91.04166666666667,14.945833333333333,172.29413857378984,21.458333333333332,33.041666666666664,61.666666666666664,6.516666666666667,5.2375,10075.875,132.08333333333334,4.370833333333335,0,0
2019-12-19,10.820833333333333,87.375,22.712500000000002,174.91828527548904,34.291666666666664,73.20833333333333,89.08333333333333,11.570833333333336,9.295833333333333,9962.25,161.66666666666666,6.312499999999999,0,29
2019-12-20,7.616666666666667,92.41666666666667,12.754166666666668,203.25104824470824,52.5,58.291666666666664,63.083333333333336,8.137500000000001,7.141666666666666,9810.708333333334,176.25,4.154166666666666,0,42
2019-12-21,7.8500000000000005,89.58333333333333,17.033333333333335,179.04358140043095,40.583333333333336,51.833333333333336,68.75,8.274999999999997,6.858333333333334,9790.25,160.41666666666666,4.733333333333333,0,34
2019-12-22,7.358333333333333,89.79166666666667,15.458333333333334,248.91578451663486,33.625,43.0,56.541666666666664,7.945833333333334,6.287500000000001,9848.125,240.83333333333331,4.716666666666666,0,42
2019-12-23,6.879166666666666,85.33333333333333,15.495833333333332,243.58154744396685,12.25,7.625,24.791666666666668,8.079166666666667,5.075,10070.708333333334,233.33333333333331,4.933333333333333,0,0
2019-12-24,8.783333333333333,85.95833333333333,17.75,235.5830566239406,45.5,43.166666666666664,29.083333333333332,9.195833333333333,6.979166666666668,10085.25,225.41666666666663,5.658333333333332,0,2
2019-12-25,4.6125,89.625,9.9625,247.16826324148585,6.708333333333333,0.9166666666666666,14.0,5.558333333333334,2.5750000000000006,10232.125,235.0,2.458333333333334,0,-1
2019-12-26,6.470833333333334,91.0,16.808333333333334,179.5019476365356,53.083333333333336,68.83333333333333,43.791666666666664,7.158333333333334,5.8125,10164.583333333334,172.91666666666666,5.683333333333333,0,2
2019-12-27,6.441666666666666,93.91666666666667,7.670833333333333,227.4585150889855,81.41666666666667,6.041666666666667,50.166666666666664,7.291666666666667,5.516666666666667,10288.041666666666,197.5,2.1666666666666674,0,0
2019-12-28,7.816666666666666,92.5,8.366666666666667,173.41713585224628,91.25,4.166666666666667,94.08333333333333,8.208333333333332,6.55,10363.166666666666,167.91666666666666,2.9166666666666674,0,0
2019-12-29,6.2,90.83333333333333,9.004166666666666,195.87708142137453,33.208333333333336,26.166666666666668,51.041666666666664,7.404166666666668,5.158333333333334,10335.541666666666,193.75,3.662499999999999,0,0
2019-12-30,4.654166666666667,95.04166666666667,9.004166666666666,231.03950130855316,7.208333333333333,0.0,1.8333333333333333,6.808333333333334,5.695833333333334,10296.833333333334,229.16666666666663,2.8750000000000004,0,0
2019-12-31,5.770833333333333,95.20833333333333,10.829166666666666,108.28902327972558,61.416666666666664,1.9583333333333333,31.708333333333332,7.304166666666668,6.525000000000001,10315.916666666666,119.58333333333331,2.920833333333334,0,0
2020-01-01,5.0625,93.58333333333333,5.3625,152.08591713952572,84.58333333333333,0.0,0.0,5.408333333333332,3.933333333333332,10293.375,128.75,1.9333333333333336,0,0
2020-01-02,8.2875,89.91666666666667,16.616666666666667,195.83124479776407,81.54166666666667,16.333333333333332,50.375,8.816666666666666,7.108333333333333,10203.875,188.33333333333331,5.100000000000001,0,0
2020-01-03,7.833333333333333,85.16666666666667,18.0125,270.8772568039993,45.333333333333336,48.416666666666664,23.125,8.283333333333335,5.220833333333332,10213.583333333334,265.4166666666667,4.954166666666665,0,8
2020-01-04,4.8374999999999995,87.0,12.458333333333334,259.58425866197075,9.166666666666666,22.875,41.416666666666664,6.329166666666667,3.233333333333333,10341.666666666666,248.75,4.091666666666665,0,0
2020-01-05,6.066666666666666,89.875,10.8125,230.50092098113018,64.25,0.20833333333333334,3.625,7.7625,4.954166666666667,10332.416666666666,224.58333333333331,4.470833333333332,0,0
2020-01-06,7.1375,83.70833333333333,17.354166666666668,212.87673920290607,60.125,14.541666666666666,10.916666666666666,7.649999999999999,4.6375,10221.833333333334,208.33333333333331,5.312499999999999,0,0
2020-01-07,8.683333333333334,91.66666666666667,17.595833333333335,217.9187678000573,41.583333333333336,31.416666666666668,61.875,9.354166666666666,8.0875,10218.333333333334,208.75,5.375000000000001,0,2
2020-01-08,10.716666666666667,90.875,13.933333333333332,224.2499514362529,47.25,66.20833333333333,54.083333333333336,11.283333333333331,9.158333333333331,10206.416666666666,220.83333333333331,4.587499999999998,0,-1
2020-01-09,10.516666666666667,88.625,20.775000000000002,209.12386564479917,66.04166666666667,37.208333333333336,31.041666666666668,11.024999999999997,8.720833333333333,10068.5,208.75,6.537499999999999,0,-1
2020-01-10,5.3500000000000005,85.95833333333333,12.245833333333332,279.0820124302727,34.458333333333336,14.208333333333334,18.291666666666668,6.345833333333332,2.579166666666667,10231.208333333334,270.4166666666667,3.7666666666666657,0,-1
2020-01-11,8.758333333333333,80.58333333333333,24.683333333333334,210.71095873731156,74.75,11.416666666666666,57.541666666666664,9.28695652173913,6.182608695652175,10243.454545454546,204.34782608695653,7.669565217391307,0,-1
2020-01-12,9.058333333333334,82.95833333333333,21.833333333333332,231.54370416826828,43.75,28.916666666666668,6.583333333333333,9.437500000000002,6.491666666666666,10182.608695652174,222.91666666666663,7.033333333333331,0,-1
2020-01-13,7.970833333333334,86.54166666666667,23.583333333333332,200.33469306749234,52.083333333333336,54.875,56.291666666666664,8.145454545454545,6.168181818181818,10096.857142857143,184.0909090909091,6.104545454545455,0,2
2020-01-14,9.933333333333334,84.29166666666667,28.816666666666666,209.2900234053871,44.958333333333336,71.20833333333333,79.5,10.2625,8.566666666666666,9960.25,197.91666666666663,8.420833333333336,0,52
2020-01-15,8.258333333333333,84.25,20.025000000000002,227.876774279431,37.833333333333336,56.958333333333336,57.958333333333336,8.512500000000001,5.970833333333334,10067.375,218.33333333333331,6.099999999999998,0,50
2020-01-16,9.0,82.54166666666667,22.204166666666666,183.28919866235034,24.833333333333332,48.333333333333336,78.08333333333333,9.195833333333333,6.837499999999999,10144.041666666666,168.75,5.591666666666669,0,0
2020-01-17,7.366666666666667,86.29166666666667,17.6125,225.25262757773186,21.333333333333332,52.5,46.0,7.458333333333331,4.9125000000000005,10125.208333333334,220.41666666666663,5.508333333333333,0,40
2020-01-18,3.1166666666666667,87.25,9.741666666666667,291.58395152002726,1.1666666666666667,2.3333333333333335,5.958333333333333,3.5083333333333333,0.9583333333333334,10278.958333333334,284.1666666666667,2.5500000000000007,0,0
2020-01-19,1.3875,86.5,7.625,332.5389747159785,0.0,1.2916666666666667,0.2916666666666667,2.3875,0.0249999999999999,10443.083333333334,219.16666666666663,1.1416666666666666,0,2
2020-01-20,1.2416666666666667,91.625,6.295833333333333,266.95822548530447,1.4583333333333333,24.125,6.125,3.3333333333333344,0.8708333333333332,10477.458333333334,269.1666666666667,1.4625000000000004,0,0
2020-01-21,0.9791666666666666,94.875,5.6375,274.66450782981406,57.708333333333336,0.125,3.7916666666666665,2.4916666666666667,0.7708333333333334,10419.416666666666,254.58333333333331,1.7000000000000004,0,0
2020-01-22,5.391666666666667,96.16666666666667,4.495833333333334,189.6662189221564,99.91666666666667,25.041666666666668,11.458333333333334,5.4625,4.808333333333334,10375.875,141.25,1.2083333333333337,0,0
2020-01-23,6.2749999999999995,91.54166666666667,4.7124999999999995,138.04272158086923,98.58333333333333,4.875,0.0,7.391666666666666,5.291666666666666,10314.541666666666,143.75,1.7083333333333337,0,0
2020-01-24,5.941666666666666,92.16666666666667,3.7416666666666667,256.50174572416694,99.58333333333333,0.0,0.5416666666666666,6.425000000000001,5.175000000000001,10232.708333333334,258.3333333333333,1.6416666666666673,0,-1
2020-01-25,5.75,91.54166666666667,8.241666666666667,172.83271890121284,96.16666666666667,6.541666666666667,5.541666666666667,6.025000000000001,4.454166666666667,10185.416666666666,161.25,3.033333333333333,0,0
2020-01-26,7.9750000000000005,91.79166666666667,17.391666666666666,193.91756576202712,61.875,45.208333333333336,61.916666666666664,8.370833333333334,7.0375000000000005,10096.416666666666,180.41666666666663,4.570833333333334,0,-1
2020-01-27,6.670833333333333,90.45833333333333,14.733333333333334,212.04022082201507,36.583333333333336,45.208333333333336,83.5,7.304166666666664,5.7375,9998.25,203.33333333333331,4.274999999999999,0,6
2020-01-28,4.25,81.29166666666667,20.958333333333332,251.99829745443867,24.208333333333332,37.083333333333336,42.041666666666664,4.416666666666666,1.491666666666667,9959.75,246.25,6.970833333333331,0,-1
2020-01-29,5.208333333333333,76.625,17.308333333333334,245.99942933941895,10.083333333333334,7.333333333333333,25.666666666666668,5.929166666666666,2.283333333333333,10089.916666666666,233.33333333333331,5.9375,0,0
2020-01-30,9.075000000000001,91.83333333333333,16.904166666666665,219.04176507851372,79.79166666666667,10.583333333333334,82.91666666666667,10.1375,8.554166666666665,10043.583333333334,212.5,5.266666666666668,0,2
2020-01-31,10.370833333333334,89.54166666666667,22.650000000000002,230.1686054599543,98.29166666666667,22.458333333333332,69.79166666666667,10.654166666666663,8.95,10060.708333333334,222.08333333333331,6.8041666666666645,0,0
2020-02-01,9.487499999999999,77.58333333333333,23.445833333333336,244.12585734934115,30.083333333333332,15.041666666666666,43.0,9.875,5.558333333333334,10048.541666666666,237.5,7.570833333333332,0,10
2020-02-02,9.745833333333334,82.08333333333333,19.454166666666666,221.5398610652841,37.958333333333336,55.791666666666664,91.375,10.266666666666667,7.3791666666666655,10075.25,214.58333333333331,6.241666666666666,0,4
2020-02-03,8.975,75.41666666666667,21.162499999999998,260.37494041925135,14.958333333333334,52.75,33.083333333333336,9.1625,4.9125,10125.666666666666,257.9166666666667,6.854166666666665,0,0
2020-02-04,6.2875000000000005,73.45833333333333,22.008333333333336,294.70657150349024,43.833333333333336,9.875,7.25,6.843478260869565,2.1434782608695646,10220.565217391304,285.6521739130435,5.7043478260869565,0,0
2020-02-05,4.491666666666666,89.125,5.7875000000000005,256.08348653372144,32.416666666666664,0.0,54.958333333333336,5.1375,3.1541666666666663,10365.833333333334,123.75,0.7041666666666666,0,0
2020-02-06,2.970833333333333,94.91666666666667,4.791666666666667,178.12684892822165,54.583333333333336,0.0,0.0,3.2875,1.85,10315.916666666666,42.083333333333336,0.7666666666666667,0,0
