date,temperature,humidity,wind_speed_model,wind_direction_model,cloud_cover_low,cloud_cover_mid,cloud_cover_high,temp_avg,dewpoint,pressure,wind_direction_obs,wind_speed_obs,precipitation_1h,precipitation_6h
2023-07-21,18.9375,60.125,11.75,302.2925327110223,4.875,61.375,49.416666666666664,19.529166666666665,9.7625,10146.416666666666,289.5833333333333,3.1291666666666664,-3,0
2023-07-22,19.129166666666666,52.583333333333336,14.133333333333333,253.49944687768144,11.708333333333334,31.458333333333332,49.041666666666664,19.73333333333333,8.883333333333335,10151.125,241.25,3.9875,0,0
2023-07-23,19.520833333333332,69.04166666666667,21.016666666666666,219.9986045963822,26.166666666666668,75.79166666666667,95.45833333333333,20.35,14.570833333333333,10100.458333333334,210.41666666666663,6.375,20,20
2023-07-24,19.129166666666666,76.45833333333333,15.862499999999999,235.91537214511644,26.666666666666668,47.916666666666664,36.25,19.08695652173913,14.821739130434782,10064.521739130434,243.0434782608696,3.926086956521739,63,20
2023-07-25,16.770833333333332,74.5,11.4625,262.9990871209505,32.166666666666664,54.125,59.583333333333336,15.970833333333331,12.4,10103.166666666666,262.5,2.954166666666666,72,12
2023-07-26,17.129166666666666,68.0,10.308333333333334,244.16596439500032,20.458333333333332,32.666666666666664,53.083333333333336,18.0375,10.87083333333333,10149.375,213.33333333333331,3.0500000000000003,1,0
2023-07-27,18.983333333333334,80.75,17.883333333333333,230.46081393547107,63.25,82.54166666666667,80.75,19.568181818181817,15.559090909090903,10098.380952380952,220.8695652173913,4.956521739130435,11,0
2023-07-28,19.504166666666666,88.66666666666667,11.608333333333334,226.08341638067154,75.75,47.416666666666664,88.08333333333333,20.466666666666665,18.42083333333333,10092.25,195.0,2.983333333333333,108,22
2023-07-29,19.291666666666668,83.75,12.454166666666666,236.45968205049073,40.833333333333336,35.0,64.0,20.84166666666667,16.308333333333334,10104.125,223.75,3.725,-1,0
2023-07-30,18.2875,71.04166666666667,15.770833333333334,257.0861626752004,61.708333333333336,46.166666666666664,44.208333333333336,19.32916666666667,12.487499999999995,10165.208333333334,243.33333333333331,4.529166666666667,-1,0
2023-07-31,18.845833333333335,76.625,21.145833333333332,228.79350675164034,51.541666666666664,75.75,88.20833333333333,18.72083333333333,15.320833333333333,10114.791666666666,213.33333333333331,5.533333333333334,104,20
2023-08-01,18.333333333333332,77.91666666666667,21.920833333333334,254.87454558599543,45.625,40.583333333333336,45.5,18.891666666666666,14.3375,10061.916666666666,244.16666666666663,5.633333333333333,36,60
2023-08-02,19.241666666666667,77.20833333333333,30.433333333333334,220.78928635366273,59.166666666666664,71.41666666666667,33.375,20.085714285714285,14.904761904761903,9969.190476190475,208.0952380952381,8.366666666666667,198,30
2023-08-03,16.900000000000002,81.75,19.654166666666665,263.955926638819,57.875,68.875,40.416666666666664,17.158333333333335,14.220833333333331,10060.958333333334,251.25,4.825,29,0
2023-08-04,17.208333333333332,78.875,10.908333333333333,306.12562036044756,11.875,37.916666666666664,54.375,17.29583333333333,13.579166666666666,10168.333333333334,270.8333333333333,2.3541666666666665,-1,10
2023-08-05,15.583333333333334,81.58333333333333,18.724999999999998,232.54065073179592,44.416666666666664,51.791666666666664,32.041666666666664,15.883333333333336,12.520833333333334,10126.875,205.83333333333331,5.816666666666666,7,4
2023-08-06,15.720833333333333,70.0,23.520833333333332,293.16531503458833,47.333333333333336,29.333333333333332,0.0,16.3625,10.270833333333332,10166.375,275.8333333333333,5.358333333333333,-2,8
2023-08-07,16.116666666666667,75.91666666666667,10.829166666666666,287.00028915898065,6.625,34.125,34.333333333333336,16.652380952380952,11.176190476190476,10208.952380952382,275.23809523809524,2.9571428571428573,0,0
2023-08-08,17.708333333333332,73.125,10.066666666666666,259.9566812288058,31.0,76.25,51.208333333333336,18.75217391304348,11.660869565217393,10178.0,228.75,2.65,0,0
