date,temperature,humidity,wind_speed_model,wind_direction_model,cloud_cover_low,cloud_cover_mid,cloud_cover_high,temp_avg,dewpoint,pressure,wind_direction_obs,wind_speed_obs,precipitation_1h,precipitation_6h
2025-03-01,19.625,81.04166666666667,7.429166666666667,77.41805727807683,3.7083333333333335,26.583333333333332,35.625,21.675,16.7625,10129.0,61.66666666666666,0.7625,0,0
2025-03-02,19.195833333333333,67.125,7.425,275.99949949246883,0.0,0.0,0.0,18.875,9.9875,10121.0,90.0,1.35,0,0
2025-03-03,19.875,59.041666666666664,5.2875000000000005,180.66505196065117,0.0,8.833333333333334,0.0,21.425,11.025,10104.875,0.0,0.625,0,0
2025-03-04,19.9375,60.125,10.9125,281.83220984690064,1.75,8.0,0.0,20.475,11.1625,10135.875,266.6666666666667,3.2,0,0
2025-03-05,17.883333333333333,45.208333333333336,17.616666666666667,300.7111691964613,0.0,0.0,0.0,18.825,4.5125,10134.375,270.0,4.7625,0,0
2025-03-06,19.716666666666665,41.375,10.041666666666666,282.7088352734508,0.0,0.0,0.0,18.7625,5.3,10119.375,168.75,2.125,0,0
2025-03-07,20.983333333333334,44.041666666666664,5.204166666666667,262.9589800752913,0.0,0.0,0.125,19.9,9.2,10100.625,180.0,1.4125,0,0
2025-03-08,22.483333333333334,43.375,6.8500000000000005,260.3348333735922,0.0,0.0,0.625,21.7,11.1125,10087.875,154.28571428571428,1.475,0,0
2025-03-09,24.84166666666667,43.25,6.25,136.8337806331432,0.0,0.0,2.2916666666666665,22.925,14.5125,10124.0,0.0,0.5,0,0
2025-03-10,25.320833333333336,45.75,8.491666666666667,129.00144757370487,0.0,0.0,49.125,23.85,15.3125,10151.25,0.0,0.5,0,0
2025-03-11,27.004166666666666,46.0,3.908333333333333,197.54438860520523,0.0,2.5416666666666665,56.083333333333336,24.525,15.95,10120.0,0.0,0.25,0,0
2025-03-12,26.5125,49.875,7.620833333333334,298.75165353711384,0.0,0.125,59.791666666666664,25.685714285714287,15.12857142857143,10084.57142857143,104.0,0.8857142857142858,0,0
2025-03-13,25.3125,53.291666666666664,5.554166666666667,175.91523183901666,0.08333333333333333,9.583333333333334,31.666666666666668,25.25,16.5875,10067.75,84.28571428571429,0.5,0,0
2025-03-14,25.849999999999998,50.916666666666664,5.9750000000000005,162.91481946749826,0.0,16.708333333333332,37.333333333333336,25.625,16.5625,10084.0,7.142857142857143,0.3125,0,0
2025-03-15,24.22083333333333,54.75,9.070833333333333,115.70882672666974,0.0,4.583333333333333,32.166666666666664,24.775,16.65,10103.5,63.75,1.2875,0,0
2025-03-16,23.808333333333334,48.458333333333336,7.3999999999999995,286.20960740170017,0.0,3.6666666666666665,0.041666666666666664,24.1,14.4625,10113.25,67.5,0.5875,0,0
2025-03-17,23.245833333333334,44.416666666666664,8.095833333333333,306.75014435714013,0.041666666666666664,7.791666666666667,1.3333333333333333,22.2,15.0125,10127.125,135.0,1.025,0,0
2025-03-18,23.675,43.375,7.9624999999999995,293.3314727951763,0.0,0.7083333333333334,2.0,22.675,16.075,10120.375,157.14285714285714,1.1625,0,0
2025-03-19,25.3,37.375,6.25,258.5414754748327,0.0,15.0,1.9166666666666667,23.675,13.925,10130.375,93.33333333333331,0.95,0,0
2025-03-20,26.325,32.375,6.383333333333333,239.24998651277787,0.0,1.8333333333333333,1.0833333333333333,24.225,11.9,10137.375,67.5,0.45,0,0
2025-03-21,25.5625,32.291666666666664,8.862499999999999,310.37696720031823,0.0,2.3333333333333335,0.0,24.05,12.8375,10131.25,186.66666666666663,1.6625,0,0
2025-03-22,25.333333333333332,32.833333333333336,8.216666666666667,281.75199575558236,0.0,3.75,2.7083333333333335,23.975,13.5875,10123.125,135.0,1.3,0,0
2025-03-23,26.108333333333334,33.833333333333336,5.1375,182.372466190141,0.0,0.0,0.0,24.425,13.125,10138.0,45.0,0.4375,0,0
2025-03-24,27.34166666666667,31.833333333333332,4.945833333333334,171.62377795348678,0.0,0.0,0.0,25.325,12.6875,10125.25,0.0,0.25,0,0
2025-03-25,28.78333333333333,31.625,6.095833333333332,142.58054731830538,0.0,0.125,0.0,26.925,13.0,10079.0,0.0,0.25,0,0
2025-03-26,30.15833333333333,28.958333333333332,5.308333333333334,169.29183972730434,0.0,0.0,0.0,28.9,13.5125,10056.375,86.66666666666667,0.7,0,0
2025-03-27,30.204166666666666,27.458333333333332,6.3999999999999995,254.3760723042316,0.0,0.5416666666666666,16.625,29.25714285714286,13.528571428571428,10053.142857142857,118.57142857142856,1.4,0,0
2025-03-28,26.233333333333334,24.541666666666668,12.1,291.79021632627433,0.0,0.0,1.375,25.61428571428572,4.785714285714286,10093.0,278.57142857142856,3.3,0,0
2025-03-29,23.150000000000002,21.625,13.116666666666667,297.8349210649045,0.0,0.875,76.54166666666667,23.125,4.4,10095.375,272.85714285714283,3.325,0,0
2025-03-30,24.920833333333334,21.708333333333332,9.908333333333333,295.95561949687544,0.0,7.75,11.625,23.425,6.7625,10102.25,157.14285714285714,1.5375,0,0
2025-03-31,26.295833333333334,21.208333333333332,8.533333333333333,293.66951789430345,0.0,0.0,0.0,25.275,7.5875,10096.375,173.75,1.2875,0,0
