date,temperature,humidity,wind_speed_model,wind_direction_model,cloud_cover_low,cloud_cover_mid,cloud_cover_high,temp_avg,dewpoint,pressure,wind_direction_obs,wind_speed_obs,precipitation_1h,precipitation_6h
2019-04-23,15.475,51.125,19.224999999999998,95.46049824674645,0.4166666666666667,0.4583333333333333,14.958333333333334,16.316666666666666,5.683333333333334,9994.916666666666,93.33333333333331,6.083333333333333,0,0
2019-04-24,16.675,66.125,18.645833333333332,157.70663310975908,2.2083333333333335,25.625,39.416666666666664,17.074999999999996,10.191666666666666,9983.041666666666,154.58333333333334,6.625,7,0
2019-04-25,12.420833333333334,81.125,17.65,167.49848182854487,16.791666666666668,66.29166666666667,69.83333333333333,12.408333333333331,8.916666666666668,10048.75,157.91666666666666,5.875,31,0
2019-04-26,11.5875,78.0,12.862499999999999,215.46077885894607,13.5,20.958333333333332,70.70833333333333,12.158333333333331,7.395833333333332,10117.083333333334,206.66666666666663,4.291666666666667,0,0
2019-04-27,10.058333333333334,73.875,21.958333333333332,219.62618202954718,28.416666666666668,56.25,10.75,10.379166666666668,6.166666666666667,10101.833333333334,218.33333333333331,7.333333333333333,15,7
2019-04-28,9.070833333333333,83.41666666666667,11.429166666666667,173.7895584190813,47.291666666666664,51.416666666666664,31.083333333333332,9.354166666666666,6.658333333333335,10175.666666666666,153.47826086956522,3.208333333333333,16,5
2019-04-29,9.65,82.04166666666667,9.929166666666667,112.20805459842042,60.625,29.125,34.208333333333336,10.529166666666669,6.933333333333334,10252.434782608696,157.91666666666666,3.275,0,0
2019-04-30,10.612499999999999,82.70833333333333,10.404166666666667,221.33359625903702,99.625,17.375,0.0,10.4875,7.845833333333332,10237.916666666666,292.2083333333333,3.25,0,0
2019-05-01,9.0375,80.75,6.408333333333334,300.9174340027083,69.125,7.791666666666667,4.916666666666667,8.883333333333333,5.75,10179.125,305.8333333333333,2.333333333333333,0,0
2019-05-02,9.6875,86.16666666666667,12.908333333333333,281.66605208631273,38.416666666666664,38.333333333333336,33.583333333333336,9.379166666666665,7.466666666666668,10113.5,274.1666666666667,4.125,0,1
2019-05-03,7.879166666666666,71.83333333333333,13.041666666666666,320.5011314402799,50.0,52.666666666666664,16.083333333333332,7.725,2.958333333333333,10129.875,315.8333333333333,3.9583333333333335,19,0
2019-05-04,6.883333333333333,65.79166666666667,18.783333333333335,304.95678645838063,16.708333333333332,37.583333333333336,0.4166666666666667,6.008333333333333,1.7333333333333334,10131.125,322.5,5.083333333333333,11,22
2019-05-05,7.075,68.58333333333333,16.8875,336.4580060346733,27.083333333333332,26.5,0.3333333333333333,7.3125,1.9708333333333328,10214.041666666666,325.8333333333333,4.958333333333333,6,2
2019-05-06,7.558333333333334,74.58333333333333,11.654166666666667,275.91928540115055,37.041666666666664,54.083333333333336,44.291666666666664,7.529166666666665,3.225,10201.25,264.1666666666667,3.6666666666666665,0,0
2019-05-07,8.116666666666667,78.29166666666667,8.3375,196.20939694255043,43.875,60.416666666666664,53.416666666666664,8.491666666666667,4.504166666666666,10161.833333333334,152.33333333333334,2.5416666666666665,1,10
2019-05-08,9.258333333333333,77.25,17.108333333333334,155.24864416864787,39.208333333333336,71.16666666666667,80.08333333333333,10.195833333333336,6.079166666666667,9993.208333333334,157.91666666666666,5.291666666666667,15,3
2019-05-09,11.191666666666668,79.70833333333333,14.429166666666667,221.99822730138877,19.458333333333332,29.833333333333332,37.583333333333336,11.866666666666667,8.462499999999999,9973.666666666666,219.16666666666663,4.666666666666667,138,0
2019-05-10,10.012500000000001,78.79166666666667,10.166666666666666,253.0410806415768,37.208333333333336,33.0,14.625,10.241666666666664,5.574999999999999,10090.458333333334,255.83333333333331,3.5,0,140
2019-05-11,9.258333333333333,70.66666666666667,15.491666666666667,56.29310337160339,24.958333333333332,12.291666666666666,14.791666666666666,9.620833333333332,3.683333333333334,10181.666666666666,97.08333333333331,4.916666666666667,0,0
2019-05-12,9.012500000000001,65.54166666666667,13.933333333333332,275.50102621070505,28.375,19.875,0.25,9.312499999999998,3.6125,10348.166666666666,255.0,4.0,1,1
2019-05-13,8.879166666666666,71.5,10.795833333333334,37.001614409548566,12.625,0.0,14.875,9.745833333333332,3.675,10397.75,77.08333333333333,3.272727272727273,0,0
2019-05-14,9.991666666666665,71.58333333333333,13.125,50.58071415414908,5.458333333333333,0.16666666666666666,36.541666666666664,11.1375,5.170833333333333,10342.791666666666,57.91666666666666,4.173913043478261,0,0
2019-05-15,11.116666666666667,61.666666666666664,13.1625,61.37523901441378,0.3333333333333333,11.208333333333334,11.208333333333334,12.4,3.083333333333333,10271.125,60.833333333333336,4.416666666666667,0,0
2019-05-16,11.208333333333334,64.0,17.983333333333334,54.832060994019784,18.458333333333332,33.0,3.1666666666666665,12.125,4.462499999999999,10187.875,54.16666666666666,5.583333333333333,0,0
2019-05-17,12.204166666666666,75.375,13.220833333333333,83.78934795993159,95.54166666666667,48.291666666666664,2.2083333333333335,12.408333333333331,7.783333333333334,10083.25,90.83333333333331,3.9583333333333335,0,0
2019-05-18,13.645833333333334,79.83333333333333,6.6375,163.87738856331805,17.083333333333332,19.333333333333332,14.166666666666666,14.408333333333331,10.175,10065.416666666666,245.41666666666663,2.5454545454545454,0,0
2019-05-19,14.570833333333333,83.95833333333333,13.1875,250.58309170046553,23.458333333333332,34.25,92.375,14.295833333333333,11.9625,10069.166666666666,275.8333333333333,4.166666666666667,0,0
2019-05-20,13.2125,89.20833333333333,14.333333333333334,322.1226020005001,98.95833333333333,17.166666666666668,45.416666666666664,12.475,11.508333333333333,10090.375,324.1666666666667,5.0,0,0
2019-05-21,12.025,89.20833333333333,21.1125,316.20967755475004,94.58333333333333,10.25,95.125,11.533333333333331,10.241666666666664,10148.833333333334,314.5833333333333,6.708333333333333,0,0
2019-05-22,12.908333333333333,74.875,10.595833333333333,286.7080806834639,39.458333333333336,2.875,35.083333333333336,13.233333333333334,7.537500000000001,10194.583333333334,273.75,3.333333333333333,0,0
2019-05-23,14.079166666666666,66.5,10.8125,219.62618202954718,2.0416666666666665,8.791666666666666,44.791666666666664,15.05,6.695833333333333,10172.583333333334,207.5,3.625,0,0
2019-05-24,13.875,72.41666666666667,12.029166666666667,272.6247780791483,1.6666666666666667,5.541666666666667,22.166666666666668,14.145833333333334,7.820833333333332,10155.083333333334,268.3333333333333,4.041666666666667,0,0
2019-05-25,12.220833333333333,79.41666666666667,7.0249999999999995,313.4995871837812,23.083333333333332,26.916666666666668,53.541666666666664,13.116666666666667,8.429166666666665,10176.291666666666,259.1666666666667,2.5,0,0
2019-05-26,14.866666666666667,79.83333333333333,20.454166666666666,233.41727615834608,27.958333333333332,63.791666666666664,64.375,15.833333333333336,11.795833333333333,10117.666666666666,227.91666666666663,7.25,63,0
2019-05-27,13.854166666666666,74.29166666666667,17.104166666666668,265.78939158323755,18.708333333333332,39.458333333333336,35.25,14.191666666666665,9.083333333333334,10088.083333333334,262.5,5.541666666666667,0,70
2019-05-28,11.841666666666667,77.54166666666667,11.375,83.74924091427243,36.166666666666664,23.916666666666668,33.416666666666664,11.808333333333332,7.412500000000001,10108.791666666666,100.83333333333331,3.5416666666666665,8,8
2019-05-29,11.9125,70.0,10.5875,215.7472577565115,13.666666666666666,25.375,18.583333333333332,13.0,6.195833333333336,10204.125,195.83333333333331,3.9583333333333335,0,0
2019-05-30,15.816666666666668,80.375,21.729166666666668,227.16630661346878,70.0,49.291666666666664,70.75,16.687500000000004,13.195833333333333,10206.0,224.16666666666663,6.958333333333333,10,-1
2019-05-31,16.191666666666666,76.66666666666667,17.104166666666668,237.6686229982168,29.666666666666668,10.708333333333334,44.708333333333336,17.2,12.016666666666666,10234.291666666666,240.0,5.666666666666667,0,0
2019-06-01,17.658333333333335,76.20833333333333,9.737499999999999,220.54291450175648,1.7083333333333333,2.625,59.166666666666664,18.312500000000004,13.050000000000002,10206.875,222.6086956521739,2.9166666666666665,0,0
2019-06-02,21.691666666666666,64.5,15.441666666666668,179.45611101292513,5.541666666666667,17.708333333333332,58.958333333333336,22.675,13.224999999999996,10122.5,180.83333333333331,5.291666666666667,0,0
2019-06-03,16.354166666666668,70.375,12.6875,240.71102889036146,19.958333333333332,53.875,53.5,16.725,10.191666666666668,10130.583333333334,252.91666666666663,4.541666666666667,0,1
2019-06-04,16.808333333333334,71.625,11.170833333333334,154.83611455615366,7.541666666666667,32.875,66.0,17.783333333333335,11.533333333333337,10081.375,133.75,3.7083333333333335,120,0
2019-06-05,15.75,83.95833333333333,13.387500000000001,249.5861451369379,35.708333333333336,56.791666666666664,56.833333333333336,15.445833333333333,13.366666666666664,10068.5,255.83333333333331,4.333333333333333,15,170
2019-06-06,14.4125,75.16666666666667,14.716666666666667,256.2897513399685,27.875,44.0,46.458333333333336,14.16666666666667,8.929166666666667,10109.666666666666,231.25,4.833333333333333,1,249
2019-06-07,14.987499999999999,73.375,17.7,129.041554619364,2.625,25.041666666666668,62.25,15.237499999999995,10.245833333333334,10085.125,125.83333333333331,6.041666666666667,20,0
2019-06-08,13.870833333333332,73.33333333333333,35.28333333333333,208.12691908127152,53.291666666666664,56.625,22.791666666666668,14.2875,9.391666666666666,10121.166666666666,209.58333333333331,11.541666666666666,37,29
2019-06-09,14.700000000000001,75.16666666666667,12.895833333333334,215.0024126228414,10.958333333333334,51.0,34.291666666666664,15.254166666666665,10.220833333333331,10214.208333333334,177.08333333333334,4.125,0,0
2019-06-10,16.558333333333334,80.875,14.975,54.041379236739246,16.25,50.791666666666664,49.375,17.458333333333332,13.441666666666665,10127.333333333334,95.0,5.083333333333333,0,0
2019-06-11,15.125,83.58333333333333,11.720833333333333,249.0418352315636,42.291666666666664,37.666666666666664,70.33333333333333,15.179166666666667,10.995833333333332,10115.5,270.0,4.083333333333333,4,84
