date,temp,rh,wind_speed,wind_dir,cloud_cover_low,cloud_cover_mid,cloud_cover_high
2025-03-22 03:00:00,20.2,38,7.1,255,0,0,0
2025-03-22 04:00:00,18.7,44,6.1,256,0,0,0
2025-03-22 05:00:00,18.1,46,6.9,239,0,0,0
2025-03-22 06:00:00,19.5,52,6.3,257,0,0,0
2025-03-22 07:00:00,20.8,48,8.0,250,0,0,0
2025-03-22 08:00:00,23.2,41,5.6,291,0,1,0
2025-03-22 09:00:00,26.3,33,6.1,268,0,0,0
2025-03-22 10:00:00,29.0,27,7.9,270,0,0,1
2025-03-22 11:00:00,30.6,23,10.5,277,0,1,3
2025-03-22 12:00:00,31.4,20,16.1,300,0,22,26
2025-03-22 13:00:00,30.9,20,13.1,307,0,26,18
2025-03-22 14:00:00,31.3,20,14.5,301,0,9,3
2025-03-22 15:00:00,31.3,19,14.2,303,0,12,9
2025-03-22 16:00:00,31.0,19,14.2,309,0,14,5
2025-03-22 17:00:00,29.7,20,13.4,321,0,5,0
2025-03-22 18:00:00,28.6,22,10.7,318,0,0,0
2025-03-22 19:00:00,27.0,27,5.5,316,0,0,0
2025-03-22 20:00:00,25.5,34,4.3,315,0,0,0
2025-03-22 21:00:00,24.6,39,3.5,332,0,0,0
2025-03-22 22:00:00,23.7,41,4.7,358,0,0,0
2025-03-22 23:00:00,23.0,43,4.6,21,0,0,0
2025-03-23 00:00:00,22.4,44,4.3,57,0,0,0
2025-03-23 01:00:00,21.6,46,3.0,107,0,0,0
2025-03-23 02:00:00,20.6,49,2.2,156,0,0,0
2025-03-23 03:00:00,19.9,51,2.2,194,0,0,0
2025-03-23 04:00:00,19.0,54,3.2,214,0,0,0
2025-03-23 05:00:00,18.6,54,3.4,196,0,0,0
2025-03-23 06:00:00,18.7,62,3.4,177,0,0,0
2025-03-23 07:00:00,20.9,52,4.7,164,0,0,0
2025-03-23 08:00:00,24.2,42,1.9,163,0,0,0
2025-03-23 09:00:00,27.4,31,3.8,185,0,0,0
2025-03-23 10:00:00,29.4,25,6.5,180,0,0,0
2025-03-23 11:00:00,30.5,23,7.4,187,0,0,0
2025-03-23 12:00:00,31.4,21,7.5,195,0,0,0
2025-03-23 13:00:00,32.2,19,6.5,212,0,0,0
2025-03-23 14:00:00,32.7,18,6.5,236,0,0,0
2025-03-23 15:00:00,32.8,17,7.8,266,0,0,0
2025-03-23 16:00:00,32.4,17,9.3,280,0,0,0
2025-03-23 17:00:00,31.2,17,10.3,277,0,0,0
2025-03-23 18:00:00,29.8,21,8.3,286,0,0,0
2025-03-23 19:00:00,28.4,23,5.6,329,0,0,0
2025-03-23 20:00:00,27.1,27,4.2,5,0,0,0
2025-03-23 21:00:00,25.9,30,3.4,96,0,0,0
2025-03-23 22:00:00,25.3,32,5.2,117,0,0,0
2025-03-23 23:00:00,24.2,37,2.7,98,0,0,0
2025-03-24 00:00:00,23.4,40,2.2,132,0,0,0
2025-03-24 01:00:00,22.6,42,3.1,140,0,0,0
2025-03-24 02:00:00,22.3,43,2.1,149,0,0,0
2025-03-24 03:00:00,22.3,44,0.5,225,0,0,0
2025-03-24 04:00:00,21.6,45,0.9,307,0,0,0
2025-03-24 05:00:00,20.1,49,2.6,254,0,0,0
2025-03-24 06:00:00,20.2,55,5.7,156,0,0,0
2025-03-24 07:00:00,21.2,52,7.5,165,0,0,0
2025-03-24 08:00:00,24.1,43,5.4,165,0,0,0
2025-03-24 09:00:00,27.6,34,6.2,172,0,0,0
2025-03-24 10:00:00,30.2,26,8.5,178,0,0,0
2025-03-24 11:00:00,31.7,21,7.9,184,0,0,0
2025-03-24 12:00:00,32.8,19,6.7,186,0,0,0
2025-03-24 13:00:00,33.6,17,5.7,193,0,0,0
2025-03-24 14:00:00,34.0,16,5.7,208,0,0,0
2025-03-24 15:00:00,34.0,16,5.8,231,0,0,0
2025-03-24 16:00:00,33.6,16,6.6,253,0,0,0
2025-03-24 17:00:00,32.8,17,6.5,264,0,0,0
2025-03-24 18:00:00,31.2,19,2.7,328,0,0,0
2025-03-24 19:00:00,29.5,21,3.8,31,0,0,0
2025-03-24 20:00:00,28.4,26,4.5,53,0,0,0
2025-03-24 21:00:00,27.4,30,6.0,51,0,0,0
2025-03-24 22:00:00,26.5,34,6.7,46,0,0,0
2025-03-24 23:00:00,25.1,39,5.4,48,0,0,0
2025-03-25 00:00:00,24.3,41,5.1,82,0,0,0
2025-03-25 01:00:00,23.6,43,5.8,112,0,0,0
2025-03-25 02:00:00,22.7,47,5.8,116,0,0,0
2025-03-25 03:00:00,21.9,51,5.5,136,0,0,0
2025-03-25 04:00:00,21.3,53,5.3,147,0,0,0
2025-03-25 05:00:00,21.0,53,6.3,145,0,0,0
2025-03-25 06:00:00,21.1,55,8.1,145,0,0,0
2025-03-25 07:00:00,22.3,49,8.5,144,0,0,0
2025-03-25 08:00:00,25.3,41,4.1,135,0,0,0
2025-03-25 09:00:00,29.1,30,4.3,138,0,0,0
2025-03-25 10:00:00,31.9,22,5.5,153,0,0,0
2025-03-25 11:00:00,33.7,19,4.9,172,0,0,0
2025-03-25 12:00:00,35.0,17,4.2,187,0,0,0
2025-03-25 13:00:00,35.9,15,3.9,214,0,0,0
2025-03-25 14:00:00,36.5,14,5.5,259,0,0,0
2025-03-25 15:00:00,36.5,13,8.7,283,0,0,0
2025-03-25 16:00:00,36.0,12,9.7,299,0,1,0
2025-03-25 17:00:00,35.3,12,7.6,326,0,2,0
2025-03-25 18:00:00,33.2,16,7.2,18,0,0,0
2025-03-25 19:00:00,31.4,23,7.6,18,0,0,0
2025-03-25 20:00:00,30.0,26,7.1,10,0,0,0
2025-03-25 21:00:00,28.9,31,5.6,22,0,0,0
2025-03-25 22:00:00,27.3,37,4.4,78,0,0,0
2025-03-25 23:00:00,26.6,39,5.6,83,0,0,0
2025-03-26 00:00:00,25.2,43,4.1,113,0,0,0
2025-03-26 01:00:00,24.2,45,3.9,137,0,0,0
2025-03-26 02:00:00,23.7,45,4.5,146,0,0,0
2025-03-26 03:00:00,22.8,47,4.0,177,0,0,0
2025-03-26 04:00:00,22.7,48,1.5,210,0,0,0
2025-03-26 05:00:00,22.4,49,1.5,194,0,0,0
2025-03-26 06:00:00,21.9,56,1.5,277,0,0,0
2025-03-26 07:00:00,23.5,50,4.3,222,0,0,0
2025-03-26 08:00:00,27.7,38,3.6,210,0,0,0
2025-03-26 09:00:00,31.3,29,4.5,209,0,0,0
2025-03-26 10:00:00,34.1,20,6.8,205,0,0,0
2025-03-26 11:00:00,35.8,16,7.0,198,0,0,0
2025-03-26 12:00:00,36.9,14,5.6,184,0,0,0
2025-03-26 13:00:00,37.7,12,5.4,178,0,0,0
2025-03-26 14:00:00,38.0,12,7.1,186,0,0,0
2025-03-26 15:00:00,37.9,11,9.8,210,0,0,0
2025-03-26 16:00:00,37.1,11,12.2,225,0,0,0
2025-03-26 17:00:00,36.1,13,10.7,228,0,0,0
2025-03-26 18:00:00,34.3,16,2.8,125,0,0,0
2025-03-26 19:00:00,32.9,16,4.9,82,0,0,0
2025-03-26 20:00:00,31.4,18,4.4,55,0,0,0
2025-03-26 21:00:00,30.3,24,6.8,87,0,0,0
2025-03-26 22:00:00,28.6,29,5.4,76,0,0,0
2025-03-26 23:00:00,27.3,33,5.1,129,0,0,0
2025-03-27 00:00:00,26.6,34,4.5,130,0,0,1
2025-03-27 01:00:00,26.1,35,4.3,158,0,0,33
2025-03-27 02:00:00,25.7,36,4.8,167,0,0,48
2025-03-27 03:00:00,25.3,37,2.5,201,0,0,42
2025-03-27 04:00:00,25.1,36,5.5,199,0,0,70
2025-03-27 05:00:00,24.3,37,5.0,257,0,0,14
2025-03-27 06:00:00,24.2,41,5.7,259,0,0,13
2025-03-27 07:00:00,24.8,39,6.7,251,0,0,3
2025-03-27 08:00:00,27.3,33,5.9,252,0,0,0
2025-03-27 09:00:00,30.5,27,7.3,261,0,0,16
2025-03-27 10:00:00,32.7,23,10.1,271,0,0,10
2025-03-27 11:00:00,34.4,21,11.0,284,0,0,0
2025-03-27 12:00:00,35.7,19,11.8,295,0,0,0
2025-03-27 13:00:00,36.3,17,12.2,294,0,0,13
2025-03-27 14:00:00,36.3,16,12.8,290,0,0,34
2025-03-27 15:00:00,36.0,16,10.5,299,0,0,48
2025-03-27 16:00:00,35.8,17,6.5,283,0,4,33
2025-03-27 17:00:00,35.0,18,5.2,272,0,1,10
2025-03-27 18:00:00,33.5,20,3.9,336,0,8,11
2025-03-27 19:00:00,32.0,22,5.0,345,0,0,0
2025-03-27 20:00:00,30.5,26,4.3,360,0,0,0
2025-03-27 21:00:00,29.4,28,4.7,23,0,0,0
2025-03-27 22:00:00,29.2,30,1.8,354,0,0,0
2025-03-27 23:00:00,28.2,31,1.6,264,0,0,0
2025-03-28 00:00:00,26.8,33,5.2,274,0,0,0
2025-03-28 01:00:00,25.2,38,7.0,267,0,0,0
2025-03-28 02:00:00,24.1,44,10.1,268,0,0,0
2025-03-28 03:00:00,23.7,39,13.3,271,0,0,0
2025-03-28 04:00:00,22.8,29,13.4,285,0,0,0
2025-03-28 05:00:00,22.1,31,11.3,301,0,0,0
2025-03-28 06:00:00,21.9,37,9.3,316,0,0,0
2025-03-28 07:00:00,22.9,34,8.4,304,0,0,0
2025-03-28 08:00:00,24.7,30,10.0,298,0,0,0
2025-03-28 09:00:00,26.4,28,12.3,293,0,0,0
2025-03-28 10:00:00,28.0,25,13.3,300,0,0,0
2025-03-28 11:00:00,29.8,19,11.6,298,0,0,0
2025-03-28 12:00:00,30.8,14,12.0,291,0,0,0
2025-03-28 13:00:00,31.1,12,12.8,285,0,0,0
2025-03-28 14:00:00,31.1,12,13.2,280,0,0,0
2025-03-28 15:00:00,30.6,12,13.5,280,0,0,0
2025-03-28 16:00:00,29.9,12,13.8,281,0,0,0
2025-03-28 17:00:00,28.8,13,13.5,280,0,0,0
2025-03-28 18:00:00,27.8,19,12.8,298,0,0,0
2025-03-28 19:00:00,26.4,23,14.6,305,0,0,0
2025-03-28 20:00:00,25.3,24,14.8,304,0,0,0
2025-03-28 21:00:00,24.1,22,15.5,308,0,0,2
2025-03-28 22:00:00,23.1,20,14.7,309,0,0,16
2025-03-28 23:00:00,22.2,19,14.0,307,0,0,15
2025-03-29 00:00:00,21.3,18,13.8,305,0,0,0
2025-03-29 01:00:00,20.4,18,13.6,306,0,0,0
2025-03-29 02:00:00,19.6,19,13.1,306,0,0,4
2025-03-29 03:00:00,18.7,21,13.1,303,0,0,83
2025-03-29 04:00:00,18.0,23,12.9,303,0,0,59
2025-03-29 05:00:00,17.5,24,12.7,301,0,0,6
2025-03-29 06:00:00,16.3,32,12.3,295,0,0,61
2025-03-29 07:00:00,16.9,32,10.8,285,0,0,95
2025-03-29 08:00:00,19.0,29,12.0,287,0,0,88
2025-03-29 09:00:00,21.5,26,13.6,292,0,0,97
2025-03-29 10:00:00,24.0,22,14.8,300,0,0,85
2025-03-29 11:00:00,26.0,19,14.9,306,0,0,100
2025-03-29 12:00:00,27.4,17,14.0,306,0,0,100
2025-03-29 13:00:00,28.6,16,14.3,303,0,0,100
2025-03-29 14:00:00,28.9,17,14.7,298,0,0,100
2025-03-29 15:00:00,29.0,19,14.7,298,0,0,100
2025-03-29 16:00:00,28.6,20,14.9,301,0,4,100
2025-03-29 17:00:00,27.6,19,15.2,299,0,17,100
2025-03-29 18:00:00,26.1,21,11.0,291,0,0,100
2025-03-29 19:00:00,25.4,23,11.4,283,0,0,98
2025-03-29 20:00:00,24.8,22,12.7,291,0,0,97
2025-03-29 21:00:00,24.1,20,12.1,295,0,0,64
2025-03-29 22:00:00,23.2,21,11.8,298,0,0,100
2025-03-29 23:00:00,22.7,21,10.4,296,0,0,100
2025-03-30 00:00:00,22.1,22,11.1,302,0,0,88
2025-03-30 01:00:00,21.2,23,10.9,301,0,0,100
2025-03-30 02:00:00,20.3,25,9.9,297,0,0,73
2025-03-30 03:00:00,19.5,26,8.9,299,0,0,0
2025-03-30 04:00:00,18.7,27,8.6,292,0,0,0
2025-03-30 05:00:00,18.1,28,8.9,291,0,0,0
2025-03-30 06:00:00,17.6,33,10.0,303,0,0,0
2025-03-30 07:00:00,18.8,31,10.3,297,0,0,0
2025-03-30 08:00:00,21.2,28,7.5,291,0,0,0
2025-03-30 09:00:00,24.2,23,8.8,290,0,0,0
2025-03-30 10:00:00,27.1,18,10.8,303,0,7,0
2025-03-30 11:00:00,29.2,14,12.3,304,0,25,1
2025-03-30 12:00:00,30.5,13,12.4,303,0,32,7
2025-03-30 13:00:00,31.2,14,12.6,295,0,33,5
2025-03-30 14:00:00,31.6,14,12.3,292,0,57,4
2025-03-30 15:00:00,31.5,14,12.2,289,0,32,1
2025-03-30 16:00:00,30.8,16,11.9,288,0,0,0
2025-03-30 17:00:00,29.8,17,11.6,289,0,0,0
2025-03-30 18:00:00,28.3,19,9.4,296,0,0,0
2025-03-30 19:00:00,27.1,21,8.9,306,0,0,0
2025-03-30 20:00:00,26.0,23,6.6,305,0,0,0
2025-03-30 21:00:00,25.1,24,6.6,296,0,0,0
2025-03-30 22:00:00,24.4,24,7.1,285,0,0,0
2025-03-30 23:00:00,23.8,24,8.2,289,0,0,0
2025-03-31 00:00:00,22.5,25,7.4,309,0,0,0
2025-03-31 01:00:00,21.4,26,6.7,301,0,0,0
2025-03-31 02:00:00,20.7,27,6.9,300,0,0,0
2025-03-31 03:00:00,19.9,27,6.3,301,0,0,0
2025-03-31 04:00:00,19.2,28,6.4,299,0,0,0
2025-03-31 05:00:00,18.4,30,5.9,288,0,0,0
2025-03-31 06:00:00,17.7,37,5.2,272,0,0,0
2025-03-31 07:00:00,19.3,34,7.2,266,0,0,0
2025-03-31 08:00:00,22.1,30,5.4,266,0,0,0
2025-03-31 09:00:00,25.6,25,6.3,277,0,0,0
2025-03-31 10:00:00,28.9,20,8.3,292,0,0,0
2025-03-31 11:00:00,31.2,16,9.7,301,0,0,0
2025-03-31 12:00:00,32.8,13,9.9,307,0,0,0
2025-03-31 13:00:00,33.7,12,10.6,305,0,0,0
2025-03-31 14:00:00,34.0,12,11.4,297,0,0,0
2025-03-31 15:00:00,33.8,11,12.5,293,0,0,0
2025-03-31 16:00:00,33.1,11,13.4,292,0,0,0
2025-03-31 17:00:00,31.9,13,13.5,289,0,0,0
2025-03-31 18:00:00,30.7,14,10.5,286,0,0,0
2025-03-31 19:00:00,28.6,19,8.1,282,0,0,0
2025-03-31 20:00:00,27.4,21,7.8,296,0,0,0
2025-03-31 21:00:00,26.6,20,7.0,302,0,0,0
2025-03-31 22:00:00,26.5,18,10.6,305,0,0,0
2025-03-31 23:00:00,25.1,20,7.8,322,0,0,0
