date,temp,rh,wind_speed,wind_dir,cloud_cover_low,cloud_cover_mid,cloud_cover_high
2025-03-20 23:00:00,9.5,74,8.1,77,0,0,0
2025-03-21 00:00:00,9.0,75,8.5,77,0,0,0
2025-03-21 01:00:00,8.6,79,8.3,85,0,0,0
2025-03-21 02:00:00,8.3,83,8.7,98,0,0,0
2025-03-21 03:00:00,7.6,82,8.3,95,0,0,0
2025-03-21 04:00:00,7.1,82,8.6,88,0,0,0
2025-03-21 05:00:00,6.9,81,9.4,91,0,0,27
2025-03-21 06:00:00,6.6,81,9.2,93,0,0,87
2025-03-21 07:00:00,6.4,81,10.5,84,0,0,99
2025-03-21 08:00:00,6.3,81,10.6,86,0,0,98
2025-03-21 09:00:00,7.6,76,12.4,90,0,0,96
2025-03-21 10:00:00,9.5,73,11.8,82,0,0,99
2025-03-21 11:00:00,11.6,68,10.6,101,0,0,78
2025-03-21 12:00:00,13.9,65,10.5,102,0,0,27
2025-03-21 13:00:00,16.2,60,12.0,103,0,0,25
2025-03-21 14:00:00,17.8,54,15.5,110,0,0,79
2025-03-21 15:00:00,20.1,43,18.1,109,0,0,1
2025-03-21 16:00:00,20.5,40,19.9,116,0,0,43
2025-03-21 17:00:00,20.0,48,19.8,119,0,0,100
2025-03-21 18:00:00,19.4,51,17.7,115,0,0,100
2025-03-21 19:00:00,18.2,54,16.6,114,0,0,100
2025-03-21 20:00:00,16.8,59,16.0,113,0,0,100
2025-03-21 21:00:00,15.8,62,16.4,113,0,0,100
2025-03-21 22:00:00,15.1,62,17.3,115,0,40,100
2025-03-21 23:00:00,14.7,61,17.5,118,0,81,100
2025-03-22 00:00:00,14.3,60,16.2,121,0,84,100
2025-03-22 01:00:00,13.7,61,15.1,119,0,19,100
2025-03-22 02:00:00,13.2,62,14.9,113,0,99,100
2025-03-22 03:00:00,14.1,57,10.9,117,0,100,100
2025-03-22 04:00:00,13.4,60,12.5,108,0,100,100
2025-03-22 05:00:00,12.5,68,15.0,110,0,100,100
2025-03-22 06:00:00,12.3,68,14.0,116,0,100,100
2025-03-22 07:00:00,11.9,69,10.8,123,0,22,98
2025-03-22 08:00:00,10.9,72,10.2,107,0,35,92
2025-03-22 09:00:00,11.4,71,11.6,102,0,82,99
2025-03-22 10:00:00,12.3,69,10.1,95,0,99,99
2025-03-22 11:00:00,13.4,65,11.1,98,0,71,32
2025-03-22 12:00:00,14.7,62,12.5,105,0,0,72
2025-03-22 13:00:00,15.9,56,15.2,116,0,18,95
2025-03-22 14:00:00,16.5,52,15.3,114,0,62,84
2025-03-22 15:00:00,17.8,47,14.3,118,0,94,100
2025-03-22 16:00:00,17.7,47,13.9,129,5,93,100
2025-03-22 17:00:00,17.2,51,12.9,126,7,81,100
2025-03-22 18:00:00,16.3,57,11.9,120,18,55,100
2025-03-22 19:00:00,15.5,61,12.0,114,31,85,30
2025-03-22 20:00:00,14.3,66,10.9,114,18,44,1
2025-03-22 21:00:00,13.2,70,10.6,108,2,26,5
2025-03-22 22:00:00,12.4,75,11.1,113,0,8,4
2025-03-22 23:00:00,11.8,80,10.9,110,0,13,0
2025-03-23 00:00:00,11.1,84,10.4,98,16,36,0
2025-03-23 01:00:00,10.7,84,10.4,100,0,5,0
2025-03-23 02:00:00,9.9,84,10.3,103,0,0,0
2025-03-23 03:00:00,10.5,79,8.1,89,11,24,14
2025-03-23 04:00:00,9.8,83,7.9,79,0,1,1
2025-03-23 05:00:00,9.2,86,9.8,98,0,1,10
2025-03-23 06:00:00,8.8,89,9.0,102,0,1,68
2025-03-23 07:00:00,8.7,91,9.4,108,2,9,79
2025-03-23 08:00:00,8.7,93,9.6,118,0,9,67
2025-03-23 09:00:00,9.8,91,9.2,129,0,6,71
2025-03-23 10:00:00,11.5,87,7.8,138,2,5,100
2025-03-23 11:00:00,12.9,81,12.0,166,42,3,100
2025-03-23 12:00:00,13.7,80,13.0,170,98,0,98
2025-03-23 13:00:00,14.3,76,11.9,176,35,0,70
2025-03-23 14:00:00,15.5,68,10.6,177,10,0,3
2025-03-23 15:00:00,16.1,60,9.0,178,26,23,1
2025-03-23 16:00:00,16.1,61,10.1,174,20,29,21
2025-03-23 17:00:00,15.9,61,6.3,178,22,28,26
2025-03-23 18:00:00,15.5,62,3.0,218,34,34,2
2025-03-23 19:00:00,14.4,71,5.3,294,26,13,12
2025-03-23 20:00:00,12.6,83,7.0,316,22,32,19
2025-03-23 21:00:00,11.6,88,8.3,330,24,63,1
2025-03-23 22:00:00,11.1,90,7.7,339,26,50,3
2025-03-23 23:00:00,10.7,93,7.5,350,20,96,0
2025-03-24 00:00:00,10.2,96,5.4,8,6,59,0
2025-03-24 01:00:00,9.3,98,3.4,6,22,20,0
2025-03-24 02:00:00,8.9,100,3.4,357,38,12,0
2025-03-24 03:00:00,10.2,92,4.8,323,11,20,5
2025-03-24 04:00:00,9.6,95,4.8,338,16,5,3
2025-03-24 05:00:00,9.1,97,5.2,335,28,22,0
2025-03-24 06:00:00,8.6,98,5.2,329,41,17,0
2025-03-24 07:00:00,8.4,98,5.0,319,63,17,0
2025-03-24 08:00:00,8.2,98,8.3,336,99,28,0
2025-03-24 09:00:00,8.7,94,9.1,339,94,10,0
2025-03-24 10:00:00,9.6,91,8.7,333,83,0,0
2025-03-24 11:00:00,10.7,86,9.7,313,64,8,0
2025-03-24 12:00:00,11.1,83,10.1,299,100,0,0
2025-03-24 13:00:00,11.2,80,11.2,300,75,0,37
2025-03-24 14:00:00,11.4,78,11.0,304,69,0,98
2025-03-24 15:00:00,11.7,73,9.7,309,32,0,81
2025-03-24 16:00:00,11.7,71,10.7,307,20,0,13
2025-03-24 17:00:00,10.9,74,11.4,303,10,0,47
2025-03-24 18:00:00,9.6,79,12.0,309,10,0,78
2025-03-24 19:00:00,8.5,83,10.6,314,21,0,97
2025-03-24 20:00:00,7.3,86,10.5,322,18,0,52
2025-03-24 21:00:00,6.5,90,8.3,330,53,0,1
2025-03-24 22:00:00,6.3,87,7.3,327,58,0,1
2025-03-24 23:00:00,6.0,88,6.7,324,41,0,6
2025-03-25 00:00:00,5.7,87,6.1,320,95,0,6
2025-03-25 01:00:00,6.0,85,5.5,311,100,0,2
2025-03-25 02:00:00,6.2,86,5.3,294,100,0,0
2025-03-25 03:00:00,6.3,85,7.1,285,66,0,29
2025-03-25 04:00:00,5.8,89,4.8,250,1,0,14
2025-03-25 05:00:00,5.1,91,5.9,252,0,3,39
2025-03-25 06:00:00,4.8,93,6.0,237,0,0,29
2025-03-25 07:00:00,4.7,93,7.3,230,0,19,43
2025-03-25 08:00:00,4.8,93,8.1,227,1,18,9
2025-03-25 09:00:00,5.9,92,8.6,202,0,26,99
2025-03-25 10:00:00,7.6,87,8.3,210,0,73,100
2025-03-25 11:00:00,9.6,77,13.4,250,57,0,2
2025-03-25 12:00:00,10.8,71,13.4,255,42,0,18
2025-03-25 13:00:00,11.3,70,11.7,260,6,0,23
2025-03-25 14:00:00,11.4,67,11.7,269,1,2,93
2025-03-25 15:00:00,10.9,68,11.7,267,90,74,88
2025-03-25 16:00:00,10.5,71,11.6,276,100,50,88
2025-03-25 17:00:00,9.7,76,11.9,280,100,100,98
2025-03-25 18:00:00,8.9,81,10.9,278,100,100,66
2025-03-25 19:00:00,8.5,85,9.9,279,100,96,74
2025-03-25 20:00:00,8.3,89,10.1,290,100,46,30
2025-03-25 21:00:00,8.4,90,8.2,296,100,39,51
2025-03-25 22:00:00,8.5,91,8.8,321,100,0,77
2025-03-25 23:00:00,8.6,91,9.2,340,100,2,18
2025-03-26 00:00:00,8.6,89,8.8,359,0,0,8
2025-03-26 01:00:00,7.3,92,8.4,351,4,0,13
2025-03-26 02:00:00,6.6,94,8.4,351,0,0,0
2025-03-26 03:00:00,6.3,95,8.5,339,0,0,0
2025-03-26 04:00:00,6.0,95,8.2,337,1,0,0
2025-03-26 05:00:00,5.7,97,7.5,330,22,0,0
2025-03-26 06:00:00,5.3,98,6.3,336,11,0,0
2025-03-26 07:00:00,5.3,98,5.9,337,100,0,0
2025-03-26 08:00:00,5.5,97,6.2,334,11,0,0
2025-03-26 09:00:00,6.8,93,7.7,339,11,0,34
2025-03-26 10:00:00,8.2,87,10.7,5,80,0,1
2025-03-26 11:00:00,9.4,79,13.1,18,100,0,0
2025-03-26 12:00:00,10.2,73,13.5,23,100,0,0
2025-03-26 13:00:00,10.8,69,13.2,22,100,0,0
2025-03-26 14:00:00,11.6,65,12.3,18,100,0,0
2025-03-26 15:00:00,11.6,64,12.4,16,100,0,5
2025-03-26 16:00:00,11.5,65,10.8,21,100,0,6
2025-03-26 17:00:00,11.6,65,10.2,21,100,0,10
2025-03-26 18:00:00,11.1,67,8.5,27,100,0,9
2025-03-26 19:00:00,10.4,70,6.8,48,97,0,7
2025-03-26 20:00:00,8.8,81,4.8,70,16,0,0
2025-03-26 21:00:00,7.4,88,4.1,75,0,0,100
2025-03-26 22:00:00,6.6,90,2.6,74,0,0,100
2025-03-26 23:00:00,6.3,91,0.9,90,0,0,63
2025-03-27 00:00:00,5.8,94,0.7,180,0,0,100
2025-03-27 01:00:00,5.2,96,1.1,189,0,0,100
2025-03-27 02:00:00,4.7,98,2.2,175,0,0,98
2025-03-27 03:00:00,3.6,97,2.5,184,0,0,0
2025-03-27 04:00:00,2.9,100,4.5,185,0,0,0
2025-03-27 05:00:00,2.4,100,4.6,189,100,0,0
2025-03-27 06:00:00,2.2,100,5.4,194,100,0,0
2025-03-27 07:00:00,1.4,100,7.4,186,100,0,0
2025-03-27 08:00:00,1.3,99,7.3,196,100,0,0
2025-03-27 09:00:00,2.3,97,7.1,186,100,0,0
2025-03-27 10:00:00,4.5,93,5.4,194,100,0,0
2025-03-27 11:00:00,7.3,88,5.5,203,20,0,0
2025-03-27 12:00:00,10.0,76,6.8,212,0,0,0
2025-03-27 13:00:00,11.7,69,7.1,234,0,0,0
2025-03-27 14:00:00,12.7,67,6.3,235,0,0,0
2025-03-27 15:00:00,13.9,63,5.9,243,0,0,1
2025-03-27 16:00:00,14.1,63,5.7,246,0,0,0
2025-03-27 17:00:00,13.8,64,6.3,255,0,0,0
2025-03-27 18:00:00,13.1,66,6.3,263,0,0,0
2025-03-27 19:00:00,12.0,70,5.7,283,0,0,0
2025-03-27 20:00:00,9.9,79,4.4,282,0,0,0
2025-03-27 21:00:00,8.7,80,4.6,244,0,0,0
2025-03-27 22:00:00,8.0,81,5.1,219,0,0,0
2025-03-27 23:00:00,7.7,82,6.1,210,0,0,0
2025-03-28 00:00:00,7.5,84,7.3,205,0,0,0
2025-03-28 01:00:00,7.2,85,8.1,197,0,0,0
2025-03-28 02:00:00,7.1,85,9.4,197,0,0,0
2025-03-28 03:00:00,6.0,87,10.0,193,0,0,0
2025-03-28 04:00:00,5.7,88,10.2,198,0,0,0
2025-03-28 05:00:00,5.5,88,10.0,208,0,0,0
2025-03-28 06:00:00,5.3,90,10.1,219,1,0,0
2025-03-28 07:00:00,5.0,94,9.7,219,12,0,0
2025-03-28 08:00:00,4.8,98,9.8,218,89,0,0
2025-03-28 09:00:00,5.6,99,12.6,227,100,0,0
2025-03-28 10:00:00,6.3,99,12.1,228,100,0,0
2025-03-28 11:00:00,7.4,92,13.9,236,100,0,0
2025-03-28 12:00:00,9.0,84,14.7,237,100,0,0
2025-03-28 13:00:00,10.0,80,14.7,237,100,0,0
2025-03-28 14:00:00,11.0,75,14.4,236,100,0,0
2025-03-28 15:00:00,11.2,74,14.8,240,100,0,0
2025-03-28 16:00:00,10.7,80,16.1,243,100,0,0
2025-03-28 17:00:00,10.4,84,11.8,246,100,0,0
2025-03-28 18:00:00,10.2,86,11.1,253,100,76,0
2025-03-28 19:00:00,9.6,90,11.3,270,100,100,0
2025-03-28 20:00:00,9.1,93,9.3,289,100,100,5
2025-03-28 21:00:00,8.7,90,8.0,314,1,94,36
2025-03-28 22:00:00,8.1,89,8.3,321,0,67,89
2025-03-28 23:00:00,7.3,89,9.0,330,0,79,93
2025-03-29 00:00:00,6.7,89,8.5,331,0,60,88
2025-03-29 01:00:00,6.5,89,9.0,325,0,85,91
2025-03-29 02:00:00,6.4,88,8.9,320,0,94,73
2025-03-29 03:00:00,6.0,85,6.8,310,0,100,68
2025-03-29 04:00:00,5.6,86,6.6,311,0,100,59
2025-03-29 05:00:00,5.8,86,8.2,306,0,67,22
2025-03-29 06:00:00,5.2,89,7.8,304,0,44,22
2025-03-29 07:00:00,5.1,91,8.2,308,0,43,19
2025-03-29 08:00:00,5.2,92,7.2,305,0,0,0
2025-03-29 09:00:00,6.7,88,9.4,301,0,8,0
2025-03-29 10:00:00,8.2,81,10.5,311,0,0,0
2025-03-29 11:00:00,9.2,71,11.6,305,15,0,0
2025-03-29 12:00:00,10.0,65,11.8,299,25,0,0
2025-03-29 13:00:00,10.4,62,12.8,294,33,0,0
2025-03-29 14:00:00,10.5,62,13.3,291,38,0,0
2025-03-29 15:00:00,10.1,66,13.4,288,33,0,0
2025-03-29 16:00:00,10.1,66,12.5,282,25,0,0
2025-03-29 17:00:00,10.0,65,10.7,278,15,0,1
2025-03-29 18:00:00,9.5,67,11.3,271,19,0,24
2025-03-29 19:00:00,8.6,72,10.3,257,6,0,35
2025-03-29 20:00:00,7.3,78,8.2,238,0,0,100
2025-03-29 21:00:00,6.6,82,10.1,219,0,9,98
2025-03-29 22:00:00,6.2,84,11.7,216,0,22,77
2025-03-29 23:00:00,6.0,82,13.2,214,0,46,85
2025-03-30 00:00:00,6.4,77,15.7,217,0,17,62
2025-03-30 01:00:00,6.5,73,17.6,215,0,10,45
2025-03-30 02:00:00,6.5,77,18.8,217,62,100,25
2025-03-30 03:00:00,8.1,77,20.8,230,100,100,81
2025-03-30 04:00:00,8.2,84,23.4,236,100,100,13
2025-03-30 05:00:00,8.4,87,23.2,240,40,2,29
2025-03-30 06:00:00,8.4,89,21.6,248,100,0,5
2025-03-30 07:00:00,9.1,88,21.1,256,100,0,10
2025-03-30 08:00:00,9.3,88,20.0,267,90,0,11
2025-03-30 09:00:00,9.9,85,19.8,278,49,0,0
2025-03-30 10:00:00,10.6,81,20.7,283,17,2,0
2025-03-30 11:00:00,10.8,72,25.2,291,7,0,0
2025-03-30 12:00:00,11.1,69,25.8,294,10,0,0
2025-03-30 13:00:00,11.4,67,26.0,298,5,0,0
2025-03-30 14:00:00,11.5,65,25.9,300,3,0,0
2025-03-30 15:00:00,11.6,63,24.5,305,56,1,0
2025-03-30 16:00:00,11.0,66,22.9,303,76,14,0
2025-03-30 17:00:00,10.8,67,21.1,301,62,0,0
2025-03-30 18:00:00,10.5,69,19.7,303,89,5,0
2025-03-30 19:00:00,9.8,73,16.3,295,99,0,0
2025-03-30 20:00:00,9.7,69,19.8,306,100,6,0
2025-03-30 21:00:00,9.4,72,19.9,310,24,0,0
2025-03-30 22:00:00,8.4,81,19.1,319,67,0,0
2025-03-30 23:00:00,7.7,87,17.3,332,70,0,0
2025-03-31 00:00:00,7.4,86,15.2,338,31,0,0
2025-03-31 01:00:00,6.9,87,13.9,336,19,0,0
2025-03-31 02:00:00,6.6,87,13.4,338,3,0,0
2025-03-31 03:00:00,6.4,86,12.1,333,3,0,0
2025-03-31 04:00:00,6.3,88,11.5,335,2,0,0
2025-03-31 05:00:00,6.0,89,10.5,336,0,0,0
2025-03-31 06:00:00,5.7,90,9.0,334,0,0,0
2025-03-31 07:00:00,5.4,92,8.5,328,0,0,0
2025-03-31 08:00:00,5.5,93,8.9,331,2,0,0
2025-03-31 09:00:00,7.0,85,10.7,353,19,0,0
2025-03-31 10:00:00,8.2,77,13.5,2,88,0,0
2025-03-31 11:00:00,9.2,69,12.1,3,69,0,0
2025-03-31 12:00:00,10.0,64,11.8,7,78,0,0
2025-03-31 13:00:00,10.8,58,11.4,15,71,0,0
2025-03-31 14:00:00,11.3,56,9.3,22,30,0,0
2025-03-31 15:00:00,11.5,56,8.8,9,36,0,0
2025-03-31 16:00:00,11.7,57,8.9,18,31,0,0
2025-03-31 17:00:00,11.5,58,10.1,29,24,0,0
2025-03-31 18:00:00,10.6,62,10.9,36,36,0,0
2025-03-31 19:00:00,9.4,67,10.7,35,26,0,0
2025-03-31 20:00:00,8.0,75,9.2,31,0,0,0
2025-03-31 21:00:00,6.6,84,8.7,21,0,0,0
2025-03-31 22:00:00,5.8,89,8.4,11,0,0,0
2025-03-31 23:00:00,5.2,93,7.8,8,0,0,0
